Sample	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Abu-APnd_001-Ex1-4E-lcwgs-1-T.clmp.r1	49.0	237.0	386.0	500.0	658.0	850.0	898.0	1050.0	1133.0	1120.0	1190.0	1160.0	1127.0	1084.0	1117.0	1047.0	1079.0	1029.0	1103.0	1039.0	1069.0	1153.0	1298.0	3784.0	9324.0
Abu-APnd_001-Ex1-4E-lcwgs-1-T.clmp.r2	53.0	235.0	377.0	502.0	662.0	840.0	899.0	1052.0	1139.0	1131.0	1182.0	1151.0	1126.0	1083.0	1115.0	1060.0	1090.0	1020.0	1097.0	1025.0	1049.0	1102.0	1122.0	2732.0	10640.0
Abu-APnd_002-Ex1-4F-lcwgs-1-T.clmp.r1	531.0	2141.0	3491.0	4932.0	6380.0	7855.0	9853.0	11435.0	12802.0	13906.0	14644.0	15352.0	15936.0	16522.0	16985.0	17322.0	18206.0	19385.0	19121.0	19654.0	20270.0	21471.0	23311.0	55001.0	135043.0
Abu-APnd_002-Ex1-4F-lcwgs-1-T.clmp.r2	531.0	2157.0	3466.0	4924.0	6367.0	7864.0	9868.0	11433.0	12815.0	13886.0	14640.0	15316.0	15917.0	16492.0	16935.0	17292.0	18172.0	19332.0	19065.0	19558.0	20079.0	20827.0	21416.0	40929.0	152268.0
Abu-APnd_003-Ex1-4G-lcwgs-1-T.clmp.r1	1620.0	4471.0	5874.0	7710.0	10520.0	14425.0	18779.0	23705.0	28598.0	33687.0	38888.0	44246.0	51612.0	58801.0	67698.0	78936.0	93174.0	108940.0	125932.0	145774.0	171415.0	224340.0	292336.0	968382.0	2826208.0
Abu-APnd_003-Ex1-4G-lcwgs-1-T.clmp.r2	1631.0	4510.0	5913.0	7750.0	10580.0	14484.0	18780.0	23767.0	28659.0	33726.0	38850.0	44276.0	51584.0	58790.0	67449.0	78702.0	92707.0	108409.0	124930.0	143816.0	166320.0	208138.0	247587.0	685943.0	3178770.0
Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.r1	59.0	244.0	407.0	503.0	711.0	827.0	995.0	1183.0	1408.0	1441.0	1591.0	1624.0	1697.0	1714.0	1697.0	1756.0	1789.0	1869.0	1849.0	1824.0	1932.0	1986.0	2155.0	5173.0	12928.0
Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.r2	60.0	243.0	404.0	498.0	715.0	829.0	984.0	1196.0	1413.0	1436.0	1585.0	1626.0	1687.0	1715.0	1705.0	1757.0	1782.0	1867.0	1841.0	1812.0	1907.0	1908.0	1919.0	3705.0	14768.0
Abu-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r1	492.0	2296.0	4045.0	6155.0	8019.0	9597.0	11112.0	12122.0	12988.0	13367.0	13654.0	13458.0	13372.0	13658.0	13808.0	13945.0	14489.0	14660.0	15083.0	15593.0	15875.0	16844.0	18392.0	40609.0	96881.0
Abu-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r2	491.0	2308.0	4044.0	6146.0	8001.0	9617.0	11115.0	12087.0	12975.0	13358.0	13649.0	13458.0	13383.0	13642.0	13778.0	13912.0	14464.0	14631.0	15013.0	15505.0	15737.0	16238.0	16691.0	29636.0	110635.0
Abu-APnd_006-Ex1-5B-lcwgs-1-T.clmp.r1	412.0	2070.0	3430.0	5126.0	7202.0	9308.0	11443.0	13291.0	14940.0	15218.0	15402.0	15545.0	15500.0	15180.0	15139.0	14879.0	14612.0	14621.0	14315.0	13951.0	13964.0	13770.0	14289.0	28574.0	64898.0
Abu-APnd_006-Ex1-5B-lcwgs-1-T.clmp.r2	404.0	2066.0	3444.0	5109.0	7155.0	9307.0	11469.0	13325.0	14915.0	15213.0	15388.0	15519.0	15483.0	15172.0	15101.0	14825.0	14597.0	14605.0	14277.0	13905.0	13847.0	13452.0	13149.0	21249.0	74103.0
Abu-APnd_007-Ex1-5C-lcwgs-1-T.clmp.r1	1.0	16.0	31.0	41.0	50.0	60.0	65.0	86.0	81.0	92.0	91.0	86.0	117.0	83.0	116.0	97.0	96.0	105.0	85.0	104.0	93.0	107.0	138.0	443.0	1140.0
Abu-APnd_007-Ex1-5C-lcwgs-1-T.clmp.r2	1.0	16.0	32.0	42.0	48.0	61.0	65.0	86.0	79.0	90.0	92.0	88.0	118.0	81.0	114.0	100.0	97.0	99.0	84.0	105.0	98.0	98.0	102.0	333.0	1295.0
Abu-APnd_008-Ex1-5D-lcwgs-1-T.clmp.r1	28.0	92.0	155.0	200.0	228.0	273.0	294.0	352.0	397.0	403.0	397.0	454.0	447.0	426.0	420.0	436.0	425.0	396.0	438.0	418.0	384.0	434.0	453.0	1493.0	3418.0
Abu-APnd_008-Ex1-5D-lcwgs-1-T.clmp.r2	28.0	93.0	151.0	198.0	226.0	270.0	297.0	357.0	395.0	405.0	400.0	454.0	450.0	430.0	412.0	431.0	419.0	402.0	443.0	412.0	376.0	433.0	404.0	1079.0	3896.0
Abu-APnd_009-Ex1-5E-lcwgs-1-T.clmp.r1	901.0	3187.0	4475.0	6125.0	7883.0	10103.0	12556.0	15465.0	17628.0	20009.0	21964.0	23664.0	25614.0	27758.0	29745.0	32016.0	34526.0	37230.0	40432.0	43288.0	47654.0	57839.0	69608.0	197812.0	532985.0
Abu-APnd_009-Ex1-5E-lcwgs-1-T.clmp.r2	890.0	3221.0	4474.0	6126.0	7895.0	10125.0	12538.0	15544.0	17608.0	19970.0	21946.0	23633.0	25590.0	27672.0	29655.0	31987.0	34460.0	37044.0	40158.0	42859.0	46814.0	54927.0	61927.0	146836.0	596568.0
Abu-APnd_010-Ex1-5F-lcwgs-1-T.clmp.r1	18.0	76.0	103.0	155.0	255.0	300.0	458.0	544.0	699.0	780.0	857.0	943.0	1006.0	1043.0	1212.0	1310.0	1505.0	1681.0	1910.0	2009.0	2342.0	2923.0	4380.0	19142.0	57416.0
Abu-APnd_010-Ex1-5F-lcwgs-1-T.clmp.r2	18.0	81.0	106.0	153.0	257.0	301.0	465.0	547.0	695.0	777.0	846.0	942.0	1006.0	1050.0	1215.0	1305.0	1499.0	1672.0	1882.0	1969.0	2203.0	2509.0	3095.0	13353.0	65121.0
Abu-APnd_011-Ex1-5G-lcwgs-1-T.clmp.r1	610.0	2478.0	3772.0	4934.0	6077.0	7097.0	8222.0	8981.0	9646.0	10180.0	10289.0	10728.0	10718.0	10561.0	10440.0	10272.0	10087.0	9710.0	9498.0	9346.0	9158.0	9321.0	9492.0	19364.0	44874.0
Abu-APnd_011-Ex1-5G-lcwgs-1-T.clmp.r2	610.0	2479.0	3771.0	4949.0	6069.0	7087.0	8202.0	9007.0	9634.0	10172.0	10299.0	10695.0	10698.0	10569.0	10424.0	10273.0	10056.0	9680.0	9463.0	9293.0	9123.0	9135.0	8802.0	14339.0	51026.0
Abu-APnd_012-Ex1-5H-lcwgs-1-T.clmp.r1	58.0	217.0	343.0	446.0	556.0	647.0	848.0	809.0	877.0	1026.0	1009.0	1023.0	1032.0	946.0	913.0	906.0	906.0	913.0	836.0	791.0	820.0	811.0	877.0	2059.0	4769.0
Abu-APnd_012-Ex1-5H-lcwgs-1-T.clmp.r2	58.0	218.0	344.0	441.0	560.0	651.0	844.0	803.0	879.0	1032.0	1015.0	1020.0	1031.0	942.0	914.0	909.0	906.0	905.0	833.0	790.0	809.0	789.0	819.0	1572.0	5354.0
Abu-APnd_013-Ex1-6A-lcwgs-1-T.clmp.r1	586.0	3166.0	6236.0	10068.0	13989.0	17960.0	22047.0	25082.0	27089.0	28712.0	29394.0	29326.0	29158.0	28668.0	28619.0	28691.0	28248.0	28200.0	27823.0	27200.0	27162.0	27229.0	28879.0	59040.0	136515.0
Abu-APnd_013-Ex1-6A-lcwgs-1-T.clmp.r2	591.0	3160.0	6248.0	10089.0	13995.0	17936.0	22019.0	25008.0	27081.0	28715.0	29336.0	29345.0	29112.0	28625.0	28575.0	28622.0	28197.0	28131.0	27777.0	27066.0	26893.0	26521.0	26655.0	43313.0	156077.0
Abu-APnd_014-Ex1-6B-lcwgs-1-T.clmp.r1	3444.0	15672.0	28242.0	43066.0	60426.0	79482.0	98354.0	114702.0	127326.0	134489.0	139295.0	141502.0	142992.0	143896.0	145644.0	147063.0	148194.0	149772.0	150638.0	149851.0	149055.0	150700.0	159445.0	304612.0	703349.0
Abu-APnd_014-Ex1-6B-lcwgs-1-T.clmp.r2	3444.0	15648.0	28222.0	43058.0	60389.0	79511.0	98384.0	114657.0	127373.0	134514.0	139132.0	141279.0	142907.0	143684.0	145236.0	146750.0	147971.0	149469.0	150311.0	149338.0	147632.0	146746.0	147776.0	221383.0	806397.0
Abu-APnd_015-Ex1-6C-lcwgs-1-T.clmp.r1	201.0	828.0	1469.0	2361.0	3344.0	4555.0	5854.0	6773.0	7853.0	8481.0	9124.0	9408.0	9459.0	9582.0	9523.0	9793.0	9519.0	9601.0	9326.0	9180.0	9166.0	9195.0	9713.0	19323.0	44436.0
Abu-APnd_015-Ex1-6C-lcwgs-1-T.clmp.r2	198.0	836.0	1483.0	2351.0	3325.0	4551.0	5875.0	6796.0	7833.0	8471.0	9105.0	9400.0	9464.0	9579.0	9482.0	9778.0	9497.0	9599.0	9311.0	9104.0	9048.0	8925.0	8994.0	14355.0	50707.0
Abu-APnd_016-Ex1-6D-lcwgs-1-T.clmp.r1	477.0	2122.0	3476.0	4750.0	6074.0	7160.0	8267.0	9407.0	9571.0	10035.0	10115.0	9744.0	9702.0	9359.0	9120.0	8783.0	8382.0	8243.0	7783.0	7514.0	7162.0	6900.0	7308.0	15578.0	34271.0
Abu-APnd_016-Ex1-6D-lcwgs-1-T.clmp.r2	473.0	2113.0	3481.0	4760.0	6050.0	7167.0	8254.0	9377.0	9592.0	10057.0	10091.0	9719.0	9729.0	9360.0	9096.0	8772.0	8360.0	8216.0	7760.0	7468.0	7107.0	6736.0	6699.0	11498.0	39368.0
Abu-APnd_017-Ex1-6E-lcwgs-1-T.clmp.r1	18346.0	77368.0	121129.0	165644.0	209431.0	254125.0	302214.0	348919.0	388448.0	416260.0	438529.0	455069.0	467726.0	477150.0	484730.0	491659.0	498999.0	510607.0	517964.0	529171.0	547041.0	609457.0	704412.0	1810353.0	4902253.0
Abu-APnd_017-Ex1-6E-lcwgs-1-T.clmp.r2	18380.0	77488.0	120968.0	165536.0	209305.0	254162.0	302214.0	348915.0	388350.0	415975.0	438106.0	454544.0	467285.0	476433.0	483773.0	490688.0	497680.0	509126.0	515959.0	525267.0	538317.0	581397.0	627574.0	1250534.0	5589028.0
Abu-APnd_018-Ex1-6F-lcwgs-1-T.clmp.r1	1660.0	6901.0	11274.0	15230.0	19263.0	23548.0	28330.0	32322.0	37356.0	40746.0	43649.0	46169.0	48939.0	50959.0	52679.0	54497.0	56639.0	59191.0	60759.0	62182.0	64298.0	69079.0	76607.0	172504.0	435474.0
Abu-APnd_018-Ex1-6F-lcwgs-1-T.clmp.r2	1664.0	6888.0	11278.0	15224.0	19254.0	23590.0	28280.0	32338.0	37421.0	40726.0	43549.0	46141.0	48859.0	50828.0	52547.0	54423.0	56508.0	59010.0	60525.0	61838.0	63401.0	66772.0	70226.0	121877.0	497088.0
Abu-APnd_019-Ex1-6G-lcwgs-1-T.clmp.r1	1792.0	7378.0	11545.0	15858.0	19376.0	23665.0	27860.0	31710.0	34374.0	35971.0	37036.0	37394.0	37450.0	37345.0	36582.0	36006.0	35515.0	35170.0	34428.0	33208.0	32395.0	33197.0	33776.0	71727.0	161393.0
Abu-APnd_019-Ex1-6G-lcwgs-1-T.clmp.r2	1792.0	7362.0	11583.0	15835.0	19339.0	23675.0	27898.0	31730.0	34330.0	35926.0	37056.0	37310.0	37391.0	37339.0	36517.0	35941.0	35453.0	35081.0	34266.0	32993.0	32072.0	32274.0	31304.0	54099.0	183585.0
Abu-APnd_020-Ex1-6H-lcwgs-1-T.clmp.r1	173.0	849.0	1349.0	1933.0	2429.0	2910.0	3514.0	3962.0	4182.0	4331.0	4249.0	4149.0	4057.0	3664.0	3494.0	3278.0	2922.0	2748.0	2534.0	2407.0	2215.0	2158.0	2314.0	5471.0	12926.0
Abu-APnd_020-Ex1-6H-lcwgs-1-T.clmp.r2	173.0	845.0	1352.0	1937.0	2423.0	2913.0	3511.0	3949.0	4194.0	4337.0	4232.0	4150.0	4044.0	3667.0	3495.0	3282.0	2925.0	2743.0	2529.0	2385.0	2202.0	2111.0	2049.0	4044.0	14726.0
Abu-APnd_021-Ex1-8E-lcwgs-1-T.clmp.r1	1111.0	4668.0	7640.0	10709.0	13447.0	17148.0	20898.0	24165.0	27244.0	28964.0	30266.0	31774.0	31942.0	32151.0	32626.0	32713.0	32750.0	33394.0	33168.0	33227.0	33250.0	33281.0	35559.0	72570.0	170770.0
Abu-APnd_021-Ex1-8E-lcwgs-1-T.clmp.r2	1111.0	4651.0	7627.0	10719.0	13462.0	17197.0	20883.0	24082.0	27215.0	28978.0	30270.0	31767.0	31874.0	32090.0	32624.0	32675.0	32669.0	33296.0	33109.0	33079.0	32974.0	32467.0	32885.0	52993.0	194738.0
Abu-APnd_022-Ex1-8F-lcwgs-1-T.clmp.r1	3917.0	16888.0	27153.0	38489.0	49555.0	62710.0	76080.0	88529.0	99389.0	106236.0	110176.0	113266.0	114472.0	114205.0	114283.0	113156.0	113039.0	112577.0	110779.0	110272.0	108687.0	110843.0	116353.0	240783.0	577474.0
Abu-APnd_022-Ex1-8F-lcwgs-1-T.clmp.r2	3877.0	16920.0	27183.0	38462.0	49595.0	62644.0	76077.0	88499.0	99335.0	106172.0	110110.0	113131.0	114243.0	114091.0	114164.0	113140.0	112740.0	112155.0	110485.0	109896.0	107700.0	107559.0	107072.0	175693.0	658368.0
Abu-APnd_023-Ex1-8G-lcwgs-1-T.clmp.r1	584.0	2373.0	3791.0	5191.0	6870.0	8676.0	10549.0	12469.0	13967.0	14850.0	15710.0	15723.0	15858.0	15672.0	15322.0	14573.0	14214.0	13548.0	13459.0	12471.0	11592.0	11347.0	11655.0	21121.0	47707.0
Abu-APnd_023-Ex1-8G-lcwgs-1-T.clmp.r2	586.0	2373.0	3785.0	5188.0	6845.0	8708.0	10557.0	12443.0	13968.0	14822.0	15712.0	15741.0	15837.0	15640.0	15263.0	14545.0	14194.0	13523.0	13385.0	12448.0	11567.0	11145.0	10911.0	15881.0	54225.0
Abu-APnd_024-Ex1-8H-lcwgs-1-T.clmp.r1	2479.0	10518.0	16738.0	23292.0	30718.0	38929.0	48052.0	56801.0	65055.0	70060.0	75408.0	79002.0	82950.0	85826.0	88345.0	92256.0	95278.0	99693.0	102372.0	103858.0	106160.0	113277.0	122950.0	262281.0	642928.0
