filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
fltrBAM/Sfa-ABas_021_Ex1_L3_clmp.fp2_repr_fltrd.bam	9010218	109.301	1.71987	714822470	315087823	0.758104	44.0792
fltrBAM/Sfa-ABas_020_Ex1_L3_clmp.fp2_repr_fltrd.bam	10488573	111.492	2.0773	714822470	296454362	0.861507	41.4724
fltrBAM/Sfa-ABas_014_Ex1_L3_clmp.fp2_repr_fltrd.bam	15047248	110.063	2.34207	714822470	392992942	1.28762	54.9777
fltrBAM/Sfa-ABas_023_Ex1_L3_clmp.fp2_repr_fltrd.bam	17100522	108.267	2.41005	714822470	426498642	1.43796	59.665
fltrBAM/Sfa-ABas_016_Ex1_L3_clmp.fp2_repr_fltrd.bam	20684083	111.051	2.85692	714822470	449262874	1.79556	62.8496
fltrBAM/Sfa-ABas_008_Ex1_L3_clmp.fp2_repr_fltrd.bam	19546397	113.362	2.76613	714822470	446701578	1.72859	62.4913
fltrBAM/Sfa-ABas_007_Ex1_L3_clmp.fp2_repr_fltrd.bam	20888497	108.766	2.68754	714822470	472105527	1.77499	66.0451
fltrBAM/Sfa-ABas_024_Ex1_L3_clmp.fp2_repr_fltrd.bam	15246435	112.051	2.36694	714822470	395336437	1.30905	55.3055
fltrBAM/Sfa-ABas_017_Ex1_L3_clmp.fp2_repr_fltrd.bam	21444378	109.662	2.74972	714822470	471014282	1.81186	65.8925
fltrBAM/Sfa-ABas_006_Ex1_L3_clmp.fp2_repr_fltrd.bam	22397671	106.417	2.72208	714822470	493542546	1.87943	69.0441
fltrBAM/Sfa-ABas_019_Ex1_L3_clmp.fp2_repr_fltrd.bam	22906355	109.37	2.86682	714822470	489527225	1.96327	68.4823
fltrBAM/Sfa-ABas_009_Ex1_L3_clmp.fp2_repr_fltrd.bam	22122632	112.459	3.04265	714822470	459060953	1.954	64.2203
fltrBAM/Sfa-ABas_018_Ex1_L3_clmp.fp2_repr_fltrd.bam	23183654	112.775	2.9461	714822470	500298402	2.06195	69.9892
fltrBAM/Sfa-ABas_002_Ex1_L3_clmp.fp2_repr_fltrd.bam	23907206	109.654	2.94957	714822470	486629609	2.00798	68.077
fltrBAM/Sfa-ABas_004_Ex1_L3_clmp.fp2_repr_fltrd.bam	25709643	107.732	3.075	714822470	510104324	2.19435	71.361
fltrBAM/Sfa-ABas_022_Ex1_L3_clmp.fp2_repr_fltrd.bam	23723267	112.011	2.96379	714822470	503601873	2.08803	70.4513
fltrBAM/Sfa-ABas_010_Ex1_L3_clmp.fp2_repr_fltrd.bam	25168899	109.455	3.0523	714822470	505948879	2.16041	70.7797
fltrBAM/Sfa-ABas_013_Ex1_L3_clmp.fp2_repr_fltrd.bam	25463804	112.087	3.19028	714822470	504918697	2.25347	70.6355
fltrBAM/Sfa-ABas_003_Ex1_L3_clmp.fp2_repr_fltrd.bam	26617577	107.944	3.10733	714822470	518279648	2.25296	72.5047
fltrBAM/Sfa-ABas_001_Ex1_L3_clmp.fp2_repr_fltrd.bam	26673363	105.223	3.01539	714822470	514524991	2.17046	71.9794
fltrBAM/Sfa-ABas_025_Ex1_L3_clmp.fp2_repr_fltrd.bam	21611694	101.337	2.73652	714822470	451511708	1.7285	63.1642
fltrBAM/Sfa-ABas_005_Ex1_L3_clmp.fp2_repr_fltrd.bam	29404573	105.34	3.31401	714822470	529922583	2.45679	74.1335
fltrBAM/Sfa-ABas_031_Ex1_L3_clmp.fp2_repr_fltrd.bam	8860997	101.812	1.65025	714822470	308849401	0.713014	43.2064
fltrBAM/Sfa-ABas_026_Ex1_L3_clmp.fp2_repr_fltrd.bam	26017776	109.566	3.17787	714822470	500066910	2.22314	69.9568
fltrBAM/Sfa-CBas_001_Ex1_L3_clmp.fp2_repr_fltrd.bam	6997009	129.571	1.90047	714822470	351630169	0.934865	49.1913
fltrBAM/Sfa-ABas_029_Ex1_L3_clmp.fp2_repr_fltrd.bam	21245164	109.594	2.7853	714822470	471667687	1.83785	65.9839
fltrBAM/Sfa-CBas_002_Ex1_L3_clmp.fp2_repr_fltrd.bam	9037626	127.444	1.97903	714822470	414711011	1.14815	58.0159
fltrBAM/Sfa-ABas_027_Ex1_L3_clmp.fp2_repr_fltrd.bam	27035450	111.485	3.26946	714822470	529983646	2.42404	74.142
fltrBAM/Sfa-CBas_008_Ex1_L3_clmp.fp2_repr_fltrd.bam	8700078	126.821	1.95147	714822470	407951300	1.11371	57.0703
fltrBAM/Sfa-CBas_007_Ex1_L3_clmp.fp2_repr_fltrd.bam	8649435	127.704	1.96366	714822470	408942468	1.12339	57.209
fltrBAM/Sfa-CBas_014_Ex1_L3_clmp.fp2_repr_fltrd.bam	7422948	130.041	1.91697	714822470	399589744	1.0716	55.9006
