filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
mkBAM/Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	703167	148.438	1.18522	1448878366	50145865	0.0410206	3.46101
mkBAM/Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	914036	148.77	1.38335	1448878366	49823053	0.0475697	3.43873
mkBAM/Sne-ATaw_019-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	1253984	148.619	1.2275	1448878366	85841755	0.0727257	5.9247
mkBAM/Sne-ATaw_015-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	1485549	148.247	1.48036	1448878366	82008580	0.0837905	5.66014
mkBAM/Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	2960436	148.039	1.3147	1448878366	181889559	0.165045	12.5538
mkBAM/Sne-ATaw_013-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	3153310	148.123	1.24351	1448878366	208459022	0.178911	14.3876
mkBAM/Sne-ATaw_012-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	3384572	148.384	1.26825	1448878366	223072918	0.195263	15.3962
mkBAM/Sne-ATaw_016-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	3802515	148.297	1.39043	1448878366	225983145	0.216867	15.5971
mkBAM/Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	5281921	148.353	1.76724	1448878366	248279258	0.302834	17.136
mkBAM/Sne-ATaw_024-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	3395455	147.971	1.35304	1448878366	201505258	0.188176	13.9077
mkBAM/Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	5413285	148.609	1.36267	1448878366	335638065	0.315668	23.1654
mkBAM/Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	5997275	148.404	1.53329	1448878366	328664659	0.347813	22.6841
mkBAM/Sne-ATaw_021-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	5690944	148.376	1.37561	1448878366	346593596	0.329067	23.9215
mkBAM/Sne-ATaw_011-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam	7520271	148.149	1.55228	1448878366	397752813	0.426139	27.4525
