Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.r1r2_fastp	1372192.0	0.0	0.0	12348.0	0.0
Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.r1r2_fastp	2970012.0	0.0	0.0	24762.0	0.0
Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.r1r2_fastp	1269036.0	0.0	0.0	11012.0	0.0
Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.r1r2_fastp	788250.0	0.0	0.0	7088.0	0.0
Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.r1r2_fastp	2308250.0	0.0	0.0	20092.0	0.0
Pba-ABir_006-Ex1-12H-lcwgs-1-1.clmp.r1r2_fastp	2619766.0	0.0	0.0	25342.0	0.0
Pba-ABir_007-Ex1-5B-lcwgs-1-1.clmp.r1r2_fastp	6774676.0	0.0	0.0	62332.0	0.0
Pba-ABir_009-Ex1-5D-lcwgs-1-1.clmp.r1r2_fastp	5086500.0	0.0	0.0	37816.0	0.0
Pba-ABir_010-Ex1-5E-lcwgs-1-1.clmp.r1r2_fastp	4662464.0	0.0	0.0	40640.0	0.0
Pba-ABir_011-Ex1-5F-lcwgs-1-1.clmp.r1r2_fastp	4387814.0	0.0	0.0	34506.0	0.0
Pba-ABir_012-Ex1-5G-lcwgs-1-1.clmp.r1r2_fastp	3835132.0	0.0	0.0	35142.0	0.0
Pba-ABir_013-Ex1-5H-lcwgs-1-1.clmp.r1r2_fastp	2504426.0	0.0	0.0	19924.0	0.0
Pba-ABir_014-Ex1-6A-lcwgs-1-1.clmp.r1r2_fastp	6278638.0	0.0	0.0	48770.0	0.0
Pba-ABur_001-Ex1-1A-lcwgs-1-1.clmp.r1r2_fastp	942644.0	0.0	0.0	7942.0	0.0
Pba-ABur_002-Ex1-2A-lcwgs-1-1.clmp.r1r2_fastp	1554998.0	0.0	0.0	12326.0	0.0
Pba-ABur_003-Ex1-3A-lcwgs-1-1.clmp.r1r2_fastp	1669740.0	0.0	0.0	12946.0	0.0
Pba-ABur_004-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	1129632.0	0.0	0.0	8612.0	0.0
Pba-ABur_005-Ex1-5A-lcwgs-1-1.clmp.r1r2_fastp	1651242.0	0.0	0.0	15962.0	0.0
Pba-ABur_006-Ex1-6A-lcwgs-1-1.clmp.r1r2_fastp	1837048.0	0.0	0.0	14464.0	0.0
Pba-ABur_007-Ex1-7A-lcwgs-1-1.clmp.r1r2_fastp	1400384.0	0.0	0.0	11112.0	0.0
Pba-ABur_008-Ex1-8A-lcwgs-1-1.clmp.r1r2_fastp	2172426.0	0.0	0.0	18538.0	0.0
Pba-ABur_009-Ex1-9A-lcwgs-1-1.clmp.r1r2_fastp	902634.0	0.0	0.0	6596.0	0.0
Pba-ABur_010-Ex1-10A-lcwgs-1-1.clmp.r1r2_fastp	1686134.0	0.0	0.0	14626.0	0.0
Pba-ABur_011-Ex1-11A-lcwgs-1-1.clmp.r1r2_fastp	3260076.0	0.0	0.0	25836.0	0.0
Pba-ABur_012-Ex1-12A-lcwgs-1-1.clmp.r1r2_fastp	1729716.0	0.0	0.0	12824.0	0.0
Pba-ABur_013-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	4244488.0	0.0	0.0	32522.0	0.0
Pba-ABur_014-Ex1-2B-lcwgs-1-1.clmp.r1r2_fastp	877040.0	0.0	0.0	7260.0	0.0
Pba-ABur_015-Ex1-3B-lcwgs-1-1.clmp.r1r2_fastp	4501966.0	0.0	0.0	37508.0	0.0
Pba-ABur_016-Ex1-4B-lcwgs-1-1.clmp.r1r2_fastp	1919300.0	0.0	0.0	15700.0	0.0
Pba-ABur_017-Ex1-5B-lcwgs-1-1.clmp.r1r2_fastp	3025474.0	0.0	0.0	24922.0	0.0
Pba-ABur_018-Ex1-6B-lcwgs-1-1.clmp.r1r2_fastp	924234.0	0.0	0.0	7950.0	0.0
Pba-ABur_019-Ex1-7B-lcwgs-1-1.clmp.r1r2_fastp	581060.0	0.0	0.0	5094.0	0.0
Pba-ABur_020-Ex1-8B-lcwgs-1-1.clmp.r1r2_fastp	1445296.0	0.0	0.0	12516.0	0.0
Pba-ABur_021-Ex1-9B-lcwgs-1-1.clmp.r1r2_fastp	1283616.0	0.0	0.0	9940.0	0.0
Pba-ABur_022-Ex1-10B-lcwgs-1-1.clmp.r1r2_fastp	1834506.0	0.0	0.0	14498.0	0.0
Pba-ABur_023-Ex1-11B-lcwgs-1-1.clmp.r1r2_fastp	1479286.0	0.0	0.0	12772.0	0.0
Pba-ABur_024-Ex1-12B-lcwgs-1-1.clmp.r1r2_fastp	1633540.0	0.0	0.0	13180.0	0.0
Pba-ABur_025-Ex1-1C-lcwgs-1-1.clmp.r1r2_fastp	28669322.0	0.0	0.0	232850.0	0.0
Pba-ABur_026-Ex1-2C-lcwgs-1-1.clmp.r1r2_fastp	1303080.0	0.0	0.0	10494.0	0.0
Pba-ABur_027-Ex1-3C-lcwgs-1-1.clmp.r1r2_fastp	3033794.0	0.0	0.0	25458.0	0.0
Pba-ABur_028-Ex1-4C-lcwgs-1-1.clmp.r1r2_fastp	1744676.0	0.0	0.0	14398.0	0.0
Pba-ABur_029-Ex1-5C-lcwgs-1-1.clmp.r1r2_fastp	766132.0	0.0	0.0	7286.0	0.0
Pba-ABur_030-Ex1-6C-lcwgs-1-1.clmp.r1r2_fastp	1579316.0	0.0	0.0	14006.0	0.0
Pba-ABur_031-Ex1-7C-lcwgs-1-1.clmp.r1r2_fastp	3205386.0	0.0	0.0	24918.0	0.0
Pba-ABur_032-Ex1-8C-lcwgs-1-1.clmp.r1r2_fastp	688490.0	0.0	0.0	5630.0	0.0
Pba-ABur_033-Ex1-9C-lcwgs-1-1.clmp.r1r2_fastp	86484.0	0.0	0.0	824.0	0.0
Pba-ABur_034-Ex1-10C-lcwgs-1-1.clmp.r1r2_fastp	1983102.0	0.0	0.0	16114.0	0.0
Pba-ABur_036-Ex1-11C-lcwgs-1-1.clmp.r1r2_fastp	869738.0	0.0	0.0	7234.0	0.0
Pba-ABur_037-Ex1-12C-lcwgs-1-1.clmp.r1r2_fastp	648852.0	0.0	0.0	5044.0	0.0
Pba-ABur_038-Ex1-1D-lcwgs-1-1.clmp.r1r2_fastp	2434038.0	0.0	0.0	18706.0	0.0
Pba-ABur_039-Ex1-2D-lcwgs-1-1.clmp.r1r2_fastp	2805876.0	0.0	0.0	21332.0	0.0
Pba-ABur_040-Ex1-3D-lcwgs-1-1.clmp.r1r2_fastp	2975570.0	0.0	0.0	23390.0	0.0
Pba-ABur_041-Ex1-4D-lcwgs-1-1.clmp.r1r2_fastp	1783382.0	0.0	0.0	13034.0	0.0
