Sample	Unique Reads	Duplicate Reads
Sne-ATaw_001-Ex1-lcwgs.1	31409313.0	7636527.0
Sne-ATaw_001-Ex1-lcwgs.2	32104837.0	6941003.0
Sne-ATaw_002-Ex1-lcwgs.1	19196040.0	23426488.0
Sne-ATaw_002-Ex1-lcwgs.2	21850304.0	20772224.0
Sne-ATaw_003-Ex1-lcwgs.1	27632237.0	64304826.0
Sne-ATaw_003-Ex1-lcwgs.2	33742039.0	58195024.0
Sne-ATaw_004-Ex1-lcwgs.1	24221693.0	10646545.0
Sne-ATaw_004-Ex1-lcwgs.2	25271908.0	9596330.0
Sne-ATaw_005-Ex1-lcwgs.1	27153305.0	11583888.0
Sne-ATaw_005-Ex1-lcwgs.2	28746089.0	9991104.0
Sne-ATaw_006-Ex1-lcwgs.1	22971068.0	20937888.0
Sne-ATaw_006-Ex1-lcwgs.2	25073108.0	18835848.0
Sne-ATaw_007-Ex1-lcwgs.1	14334930.0	10608113.0
Sne-ATaw_007-Ex1-lcwgs.2	15289485.0	9653558.0
Sne-ATaw_008-Ex1-lcwgs.1	21555104.0	7873978.0
Sne-ATaw_008-Ex1-lcwgs.2	22393280.0	7035802.0
Sne-ATaw_009-Ex1-lcwgs.1	27969032.0	11989640.0
Sne-ATaw_009-Ex1-lcwgs.2	29151909.0	10806763.0
Sne-ATaw_010-Ex1-lcwgs.1	29707675.0	11188564.0
Sne-ATaw_010-Ex1-lcwgs.2	31134096.0	9762143.0
Sne-ATaw_011-Ex1-lcwgs.1	28978801.0	10376450.0
Sne-ATaw_011-Ex1-lcwgs.2	29563763.0	9791488.0
Sne-ATaw_012-Ex1-lcwgs.1	24424682.0	11004420.0
Sne-ATaw_012-Ex1-lcwgs.2	25424563.0	10004539.0
Sne-ATaw_013-Ex1-lcwgs.1	28520185.0	8563948.0
Sne-ATaw_013-Ex1-lcwgs.2	29434462.0	7649671.0
Sne-ATaw_014-Ex1-lcwgs.1	23275833.0	15861413.0
Sne-ATaw_014-Ex1-lcwgs.2	24549773.0	14587473.0
Sne-ATaw_015-Ex1-lcwgs.1	11724489.0	17887296.0
Sne-ATaw_015-Ex1-lcwgs.2	13921048.0	15690737.0
Sne-ATaw_016-Ex1-lcwgs.1	20306686.0	10011518.0
Sne-ATaw_016-Ex1-lcwgs.2	21596239.0	8721965.0
Sne-ATaw_017-Ex1-lcwgs.1	34030657.0	9910322.0
Sne-ATaw_017-Ex1-lcwgs.2	34913452.0	9027527.0
Sne-ATaw_018-Ex1-lcwgs.1	42879269.0	13362333.0
Sne-ATaw_018-Ex1-lcwgs.2	44056052.0	12185550.0
