Sfa-ABas_007_Ex1_L3_clmp.fp2_repr.R2	40444.0	117076.0	134089.0	153007.0	171827.0	178992.0	195693.0	224053.0	299478.0	445671.0	617317.0	739987.0	807304.0	828587.0	825462.0	798960.0	766955.0	724346.0	693561.0	654684.0	778933.0	4938983.0
Sfa-ABas_008_Ex1_L3_clmp.fp2_repr.R1	29577.0	84648.0	96847.0	110639.0	123150.0	131061.0	146177.0	171977.0	236509.0	364786.0	525161.0	644702.0	725195.0	762475.0	780466.0	774986.0	765106.0	744594.0	738312.0	717916.0	889178.0	7073263.0
Sfa-ABas_008_Ex1_L3_clmp.fp2_repr.R2	28603.0	82029.0	94321.0	111394.0	128242.0	135498.0	150585.0	177087.0	242114.0	370255.0	530374.0	649155.0	728564.0	764454.0	780903.0	774518.0	764827.0	743967.0	736851.0	715206.0	941420.0	6986358.0
Sfa-ABas_009_Ex1_L3_clmp.fp2_repr.R1	31755.0	90438.0	100959.0	113086.0	125907.0	134503.0	151183.0	179851.0	254018.0	408753.0	609418.0	766930.0	870331.0	920839.0	940823.0	932797.0	908115.0	872977.0	845617.0	806847.0	964664.0	6502793.0
Sfa-ABas_009_Ex1_L3_clmp.fp2_repr.R2	30587.0	86986.0	98103.0	113481.0	131987.0	139795.0	156708.0	186384.0	261498.0	415540.0	615231.0	771542.0	874038.0	923102.0	941217.0	931751.0	907041.0	870939.0	842522.0	803195.0	997005.0	6433952.0
Sfa-ABas_010_Ex1_L3_clmp.fp2_repr.R1	45161.0	132613.0	155960.0	177170.0	196696.0	208219.0	227245.0	261905.0	343209.0	494807.0	670692.0	798280.0	872110.0	899529.0	901329.0	880207.0	851984.0	809731.0	785690.0	744938.0	872026.0	5868270.0
Sfa-ABas_010_Ex1_L3_clmp.fp2_repr.R2	44008.0	129434.0	152834.0	177271.0	201316.0	211984.0	231394.0	267089.0	348816.0	499954.0	674735.0	801209.0	874772.0	900527.0	901774.0	879353.0	851222.0	808537.0	783295.0	741244.0	902142.0	5814861.0
Sfa-ABas_013_Ex1_L3_clmp.fp2_repr.R1	39493.0	112915.0	129444.0	146869.0	163474.0	174213.0	193124.0	225129.0	301563.0	450669.0	634303.0	772508.0	858023.0	898403.0	914015.0	903935.0	886103.0	854843.0	836580.0	802098.0	937378.0	6976367.0
Sfa-ABas_013_Ex1_L3_clmp.fp2_repr.R2	38264.0	109534.0	126175.0	146965.0	168288.0	178705.0	197229.0	230319.0	307108.0	456414.0	638910.0	776523.0	861184.0	900426.0	914292.0	903374.0	885040.0	853655.0	833966.0	798821.0	977785.0	6908472.0
Sfa-ABas_014_Ex1_L3_clmp.fp2_repr.R1	24468.0	71547.0	82557.0	94806.0	107183.0	115316.0	129364.0	153401.0	210811.0	325491.0	465203.0	567245.0	623861.0	643333.0	643684.0	621587.0	596331.0	561892.0	537623.0	508254.0	586208.0	4290120.0
Sfa-ABas_014_Ex1_L3_clmp.fp2_repr.R2	23493.0	69131.0	80140.0	94679.0	110498.0	118076.0	132257.0	156587.0	214560.0	328883.0	468089.0	569694.0	625125.0	643986.0	643451.0	621043.0	595597.0	560762.0	536286.0	506573.0	606183.0	4255192.0
Sfa-ABas_016_Ex1_L3_clmp.fp2_repr.R1	36946.0	105046.0	119523.0	134406.0	147871.0	154777.0	171415.0	199618.0	271536.0	413201.0	581493.0	702410.0	771857.0	797492.0	801917.0	784489.0	762372.0	731585.0	712480.0	680039.0	805828.0	6117859.0
Sfa-ABas_016_Ex1_L3_clmp.fp2_repr.R2	36172.0	103001.0	117351.0	135271.0	153043.0	159816.0	176290.0	205194.0	277632.0	419258.0	586772.0	707097.0	775435.0	799004.0	802621.0	783939.0	761807.0	730702.0	710764.0	676339.0	867888.0	6018764.0
Sfa-ABas_017_Ex1_L3_clmp.fp2_repr.R1	33980.0	100276.0	116846.0	133891.0	151606.0	162304.0	181544.0	212517.0	287463.0	440116.0	629319.0	769731.0	853354.0	884000.0	885127.0	858759.0	824016.0	778441.0	741173.0	699240.0	788660.0	5511241.0
Sfa-ABas_017_Ex1_L3_clmp.fp2_repr.R2	33131.0	97847.0	114583.0	134658.0	156785.0	166915.0	186229.0	217636.0	293168.0	445768.0	634457.0	773753.0	856234.0	885707.0	884979.0	857999.0	823519.0	777458.0	739242.0	696323.0	848504.0	5418709.0
Sfa-ABas_018_Ex1_L3_clmp.fp2_repr.R1	33644.0	95634.0	108775.0	122007.0	134697.0	142525.0	157308.0	183210.0	249136.0	384552.0	558693.0	694025.0	782491.0	823439.0	840724.0	835213.0	820886.0	792622.0	776623.0	745080.0	869787.0	6469497.0
Sfa-ABas_018_Ex1_L3_clmp.fp2_repr.R2	32475.0	92616.0	106152.0	122588.0	139259.0	146737.0	161791.0	187933.0	254759.0	390361.0	563425.0	697634.0	785474.0	825102.0	841688.0	834797.0	820828.0	791852.0	775539.0	741730.0	927421.0	6380407.0
Sfa-ABas_019_Ex1_L3_clmp.fp2_repr.R1	48622.0	140307.0	161799.0	179085.0	196712.0	205953.0	222890.0	250851.0	321297.0	460470.0	633700.0	757717.0	829407.0	854159.0	852732.0	833419.0	802757.0	762333.0	735479.0	697259.0	805632.0	5892185.0
Sfa-ABas_019_Ex1_L3_clmp.fp2_repr.R2	47291.0	136563.0	158439.0	179053.0	201535.0	209764.0	227024.0	255571.0	326679.0	465695.0	637750.0	761175.0	832089.0	855651.0	852369.0	832943.0	802024.0	761018.0	733607.0	695123.0	849987.0	5823415.0
Sfa-ABas_020_Ex1_L3_clmp.fp2_repr.R1	14972.0	44184.0	52136.0	61992.0	70521.0	77921.0	89415.0	112313.0	164280.0	261727.0	371209.0	443976.0	483646.0	494443.0	493480.0	480699.0	463942.0	443233.0	430973.0	417779.0	538147.0	5001233.0
Sfa-ABas_020_Ex1_L3_clmp.fp2_repr.R2	14299.0	42164.0	50237.0	62203.0	73891.0	80963.0	92414.0	115919.0	168122.0	265546.0	374092.0	446617.0	485703.0	495646.0	493788.0	480562.0	463646.0	442636.0	429924.0	416068.0	574925.0	4942856.0
Sfa-ABas_021_Ex1_L3_clmp.fp2_repr.R1	12993.0	37834.0	43529.0	49911.0	56572.0	61755.0	70927.0	87861.0	126314.0	197934.0	283751.0	344972.0	377092.0	387745.0	384675.0	367835.0	348476.0	324943.0	305870.0	284439.0	328104.0	2203536.0
Sfa-ABas_021_Ex1_L3_clmp.fp2_repr.R2	12566.0	36473.0	42526.0	49980.0	58511.0	63430.0	72838.0	89897.0	128432.0	200381.0	285583.0	346596.0	378440.0	388243.0	384424.0	367567.0	348047.0	324528.0	305053.0	283040.0	340298.0	2180215.0
Sfa-ABas_022_Ex1_L3_clmp.fp2_repr.R1	31503.0	94284.0	110582.0	127615.0	142964.0	153540.0	173597.0	206299.0	286425.0	437263.0	616277.0	747660.0	825676.0	856686.0	863972.0	849191.0	823979.0	787070.0	768857.0	736649.0	887316.0	6366597.0
Sfa-ABas_022_Ex1_L3_clmp.fp2_repr.R2	30611.0	90923.0	107550.0	127608.0	147230.0	157743.0	178330.0	211791.0	291969.0	442394.0	620656.0	751497.0	828325.0	858091.0	864565.0	848689.0	822809.0	785649.0	766800.0	733419.0	912794.0	6314559.0
Sfa-ABas_023_Ex1_L3_clmp.fp2_repr.R1	42091.0	120624.0	137277.0	152796.0	164748.0	171217.0	185378.0	210751.0	277095.0	402388.0	547982.0	646313.0	702453.0	719028.0	719889.0	698123.0	674927.0	641667.0	619869.0	590036.0	718667.0	4855271.0
Sfa-ABas_023_Ex1_L3_clmp.fp2_repr.R2	41133.0	117960.0	134800.0	153159.0	169253.0	175278.0	189606.0	215330.0	282158.0	407198.0	551727.0	649510.0	704992.0	720357.0	719670.0	697481.0	673986.0	640326.0	618213.0	587794.0	735558.0	4813101.0
Sfa-ABas_024_Ex1_L3_clmp.fp2_repr.R1	24027.0	68989.0	79467.0	90284.0	100497.0	106380.0	117839.0	139719.0	194788.0	303780.0	433619.0	531027.0	587015.0	614739.0	624763.0	618821.0	604962.0	581216.0	568471.0	547558.0	674070.0	5350635.0
Sfa-ABas_024_Ex1_L3_clmp.fp2_repr.R2	22968.0	66205.0	76508.0	89726.0	104041.0	109395.0	121168.0	143386.0	199266.0	308210.0	437481.0	534040.0	589327.0	616018.0	625091.0	618879.0	604571.0	580846.0	567434.0	545794.0	703122.0	5299190.0
Sfa-ABas_025_Ex1_L3_clmp.fp2_repr.R1	107175.0	298864.0	327512.0	352624.0	375701.0	382515.0	400024.0	419830.0	474095.0	574935.0	695729.0	777190.0	818552.0	822207.0	804439.0	766624.0	724369.0	674778.0	635901.0	595652.0	651643.0	4009038.0
Sfa-ABas_025_Ex1_L3_clmp.fp2_repr.R2	105734.0	294909.0	323915.0	352449.0	380717.0	386666.0	403560.0	423373.0	478491.0	579037.0	698684.0	779210.0	820069.0	822292.0	803868.0	765796.0	723233.0	673580.0	634128.0	593582.0	674613.0	3971491.0
Sfa-ABas_026_Ex1_L3_clmp.fp2_repr.R1	44457.0	129618.0	149751.0	168969.0	186727.0	197229.0	216273.0	251481.0	342843.0	522976.0	740762.0	902426.0	999018.0	1035385.0	1040135.0	1012798.0	975157.0	922518.0	884105.0	830277.0	933160.0	6244566.0
Sfa-ABas_026_Ex1_L3_clmp.fp2_repr.R2	43064.0	125711.0	146187.0	169470.0	191881.0	201692.0	221031.0	257228.0	348748.0	529134.0	745743.0	906223.0	1001990.0	1036340.0	1039873.0	1011499.0	973977.0	920390.0	881203.0	827128.0	969513.0	6182606.0
Sfa-ABas_027_Ex1_L3_clmp.fp2_repr.R1	62564.0	176257.0	199501.0	219165.0	235791.0	244427.0	260614.0	285827.0	349533.0	464691.0	609103.0	721373.0	798117.0	841105.0	860640.0	862325.0	852363.0	834745.0	828955.0	807781.0	955373.0	7155798.0
Sfa-ABas_027_Ex1_L3_clmp.fp2_repr.R2	61581.0	173945.0	197405.0	220288.0	241672.0	249560.0	266152.0	292183.0	355824.0	471125.0	614261.0	726533.0	802028.0	843666.0	861553.0	862574.0	852537.0	834148.0	827648.0	804685.0	1053063.0	7013617.0
Sfa-ABas_028_Ex1_L3_clmp.fp2_repr.R1	25273.0	75563.0	88517.0	104426.0	119240.0	128312.0	145368.0	172302.0	236950.0	363665.0	521384.0	644503.0	721257.0	756604.0	772717.0	766939.0	752073.0	729275.0	716607.0	694412.0	821490.0	6388310.0
Sfa-ABas_028_Ex1_L3_clmp.fp2_repr.R2	24544.0	73814.0	86528.0	105307.0	123842.0	132459.0	149678.0	177038.0	242412.0	369352.0	526817.0	648523.0	724810.0	758722.0	773048.0	766456.0	751656.0	728450.0	715373.0	691074.0	893457.0	6281827.0
Sfa-ABas_029_Ex1_L3_clmp.fp2_repr.R1	55124.0	156039.0	175899.0	194341.0	210903.0	217787.0	234134.0	257957.0	318379.0	436443.0	579552.0	684764.0	752247.0	783315.0	792365.0	782268.0	764975.0	738655.0	722109.0	694456.0	822815.0	5958117.0
Sfa-ABas_029_Ex1_L3_clmp.fp2_repr.R2	54239.0	153394.0	173551.0	195173.0	215881.0	222473.0	238747.0	263337.0	324127.0	441863.0	583839.0	688717.0	755591.0	784637.0	793074.0	781854.0	764508.0	737923.0	720250.0	691333.0	890086.0	5858047.0
Sfa-ABas_030_Ex1_L3_clmp.fp2_repr.R1	132985.0	379937.0	430239.0	466629.0	496576.0	499267.0	512083.0	527787.0	579698.0	678316.0	797713.0	864788.0	888484.0	873992.0	840021.0	787579.0	728190.0	666840.0	613490.0	556341.0	579391.0	2953605.0
Sfa-ABas_030_Ex1_L3_clmp.fp2_repr.R2	131505.0	376210.0	427188.0	467093.0	501898.0	503281.0	515605.0	532413.0	583764.0	681634.0	800533.0	867039.0	889525.0	873876.0	839522.0	786073.0	727012.0	665297.0	611064.0	554472.0	597091.0	2921856.0
Sfa-ABas_031_Ex1_L3_clmp.fp2_repr.R1	39020.0	113968.0	129068.0	142852.0	155469.0	159781.0	166813.0	175533.0	194929.0	229910.0	271258.0	299847.0	313809.0	316149.0	312015.0	300430.0	286415.0	270675.0	256531.0	243091.0	268924.0	1628979.0
Sfa-ABas_031_Ex1_L3_clmp.fp2_repr.R2	38394.0	112408.0	127703.0	142731.0	157328.0	161430.0	168352.0	176916.0	196363.0	231262.0	272760.0	300857.0	314405.0	316286.0	311916.0	300063.0	286029.0	270440.0	256087.0	242231.0	277639.0	1613866.0
Sfa-ABas_032_Ex1_L3_clmp.fp2_repr.R1	63644.0	181262.0	202828.0	222656.0	240464.0	247614.0	264103.0	292173.0	357268.0	484401.0	635574.0	747225.0	812906.0	836930.0	842354.0	824914.0	798076.0	763749.0	743771.0	708114.0	812697.0	5520404.0
Sfa-ABas_032_Ex1_L3_clmp.fp2_repr.R2	62350.0	177634.0	199555.0	222709.0	245240.0	251328.0	267820.0	296597.0	362219.0	488950.0	639552.0	750624.0	815243.0	838171.0	842554.0	824446.0	797059.0	762791.0	742237.0	705967.0	847924.0	5462157.0
Sfa-ABas_033_Ex1_L3_clmp.fp2_repr.R1	87367.0	246952.0	276000.0	300680.0	323181.0	330876.0	350693.0	380376.0	449732.0	580703.0	738693.0	854442.0	923690.0	949208.0	959387.0	938860.0	910895.0	870971.0	842653.0	801658.0	917279.0	5458387.0
Sfa-ABas_033_Ex1_L3_clmp.fp2_repr.R2	85605.0	243043.0	272953.0	301091.0	328445.0	335100.0	355302.0	385316.0	455168.0	585652.0	743162.0	857800.0	925973.0	950198.0	959118.0	938415.0	910013.0	869530.0	840024.0	798294.0	934588.0	5417893.0
Sfa-ABas_034_Ex1_L3_clmp.fp2_repr.R1	67993.0	198795.0	230228.0	261568.0	291283.0	309085.0	334683.0	368586.0	436305.0	557684.0	707220.0	825759.0	910738.0	955246.0	979271.0	982316.0	971494.0	950087.0	947113.0	922513.0	1127518.0	8142943.0
Sfa-ABas_034_Ex1_L3_clmp.fp2_repr.R2	66372.0	194807.0	226813.0	262124.0	297114.0	313978.0	339780.0	373987.0	442436.0	563977.0	712251.0	829783.0	914332.0	956930.0	979627.0	982082.0	970762.0	949448.0	944906.0	919473.0	1168048.0	8069398.0
Sfa-ABas_035_Ex1_L3_clmp.fp2_repr.R1	37871.0	110959.0	126006.0	140115.0	152782.0	160497.0	177946.0	212063.0	297443.0	455795.0	628054.0	735385.0	786715.0	790525.0	778895.0	745209.0	705636.0	655941.0	624722.0	578150.0	647391.0	4101094.0
Sfa-ABas_035_Ex1_L3_clmp.fp2_repr.R2	36507.0	107333.0	122505.0	139620.0	156686.0	164155.0	181450.0	216282.0	301972.0	460371.0	631728.0	738107.0	789140.0	791674.0	778544.0	744277.0	704954.0	655015.0	622713.0	575918.0	669284.0	4060959.0
Sfa-CBas_001_Ex1_L3_clmp.fp2_repr.R1	1967.0	5330.0	5974.0	7609.0	8921.0	9728.0	11273.0	14106.0	19219.0	27230.0	36013.0	43770.0	50466.0	56523.0	61963.0	68753.0	73030.0	79239.0	87939.0	96619.0	178292.0	3490092.0
Sfa-CBas_001_Ex1_L3_clmp.fp2_repr.R2	1832.0	4911.0	5744.0	7737.0	9567.0	10347.0	11924.0	14739.0	20331.0	28381.0	37026.0	44940.0	51400.0	57066.0	62298.0	68986.0	73647.0	79786.0	88234.0	96474.0	209248.0	3449438.0
Sfa-CBas_002_Ex1_L3_clmp.fp2_repr.R1	2681.0	7939.0	9700.0	12462.0	15234.0	17018.0	20062.0	24687.0	33631.0	46561.0	60363.0	73862.0	85772.0	97028.0	107359.0	116612.0	124352.0	132066.0	145556.0	154772.0	251039.0	4069158.0
Sfa-CBas_002_Ex1_L3_clmp.fp2_repr.R2	2823.0	8232.0	10013.0	13145.0	16641.0	18456.0	21708.0	26705.0	35738.0	48867.0	62765.0	76152.0	87991.0	98783.0	108910.0	118049.0	125783.0	133243.0	146771.0	154355.0	325230.0	3967554.0
Sfa-CBas_003_Ex1_L3_clmp.fp2_repr.R1	2682.0	7873.0	8815.0	11065.0	13037.0	13603.0	15842.0	19307.0	26049.0	35945.0	46516.0	56479.0	65654.0	75109.0	84009.0	92488.0	100240.0	108706.0	123995.0	135653.0	257150.0	5009323.0
Sfa-CBas_003_Ex1_L3_clmp.fp2_repr.R2	3178.0	8703.0	9576.0	12229.0	15067.0	15472.0	18137.0	22133.0	29065.0	39027.0	49610.0	59639.0	68884.0	77644.0	86210.0	94829.0	102734.0	111125.0	125939.0	135091.0	362111.0	4863137.0
Sfa-CBas_006_Ex1_L3_clmp.fp2_repr.R1	3179.0	8655.0	9540.0	11770.0	13499.0	14485.0	16691.0	19868.0	27172.0	37676.0	49535.0	59968.0	68800.0	77973.0	85110.0	92535.0	98708.0	104969.0	117846.0	126615.0	235585.0	4768958.0
Sfa-CBas_006_Ex1_L3_clmp.fp2_repr.R2	3501.0	9010.0	10179.0	12940.0	15270.0	16205.0	18612.0	22485.0	30098.0	40708.0	52441.0	62716.0	71817.0	80306.0	87340.0	94546.0	100849.0	107081.0	119330.0	125895.0	320940.0	4646868.0
Sfa-CBas_007_Ex1_L3_clmp.fp2_repr.R1	2847.0	8566.0	9885.0	12391.0	14781.0	16008.0	18943.0	23465.0	32316.0	46125.0	60421.0	73672.0	83756.0	93361.0	100662.0	108223.0	113276.0	119165.0	131677.0	138702.0	238073.0	4051641.0
Sfa-CBas_007_Ex1_L3_clmp.fp2_repr.R2	2972.0	8662.0	9916.0	12736.0	16040.0	17302.0	20653.0	25496.0	34506.0	48372.0	62719.0	75591.0	86131.0	95022.0	101896.0	109314.0	114529.0	120458.0	132830.0	138152.0	301101.0	3963558.0
Sfa-CBas_008_Ex1_L3_clmp.fp2_repr.R1	3091.0	9274.0	11548.0	15180.0	18607.0	21187.0	24756.0	30450.0	39058.0	52710.0	67162.0	79594.0	90421.0	100049.0	108535.0	116197.0	122466.0	128361.0	139542.0	145766.0	239390.0	3927356.0
Sfa-CBas_008_Ex1_L3_clmp.fp2_repr.R2	2975.0	9100.0	11212.0	15414.0	19855.0	22359.0	26015.0	31935.0	40879.0	54596.0	69173.0	81341.0	91986.0	101396.0	109647.0	117212.0	123248.0	128943.0	139742.0	145397.0	282893.0	3865382.0
Sfa-CBas_009_Ex1_L3_clmp.fp2_repr.R1	3326.0	9608.0	10639.0	13593.0	15957.0	16878.0	19875.0	24369.0	32323.0	46151.0	60523.0	74509.0	86736.0	98816.0	108608.0	118968.0	126671.0	134936.0	150626.0	160346.0	276782.0	4963729.0
Sfa-CBas_009_Ex1_L3_clmp.fp2_repr.R2	3482.0	9892.0	10924.0	14556.0	17957.0	18775.0	22078.0	26786.0	34885.0	48845.0	62957.0	77395.0	89498.0	101062.0	110695.0	120511.0	128773.0	137025.0	152132.0	159811.0	358800.0	4847130.0
Sfa-CBas_010_Ex1_L3_clmp.fp2_repr.R1	2773.0	7637.0	8559.0	11275.0	13186.0	14429.0	17688.0	22570.0	33000.0	50431.0	70558.0	89018.0	106284.0	122153.0	135865.0	146817.0	155450.0	163531.0	176797.0	184810.0	291018.0	4662588.0
Sfa-CBas_010_Ex1_L3_clmp.fp2_repr.R2	2839.0	7765.0	8734.0	12051.0	15136.0	15986.0	19505.0	25192.0	35862.0	53436.0	73366.0	91563.0	108894.0	124384.0	137323.0	148189.0	156758.0	165135.0	177834.0	184007.0	360435.0	4562043.0
Sfa-CBas_014_Ex1_L3_clmp.fp2_repr.R1	2250.0	6311.0	6941.0	8549.0	10011.0	10173.0	11936.0	14347.0	19515.0	26601.0	34921.0	41733.0	48407.0	53618.0	58348.0	63429.0	67130.0	71262.0	80783.0	87601.0	176679.0	3810378.0
Sfa-CBas_014_Ex1_L3_clmp.fp2_repr.R2	2446.0	6840.0	7471.0	9406.0	11463.0	11518.0	13237.0	16310.0	21533.0	28874.0	37271.0	43714.0	50432.0	55523.0	59893.0	64849.0	68650.0	73066.0	82323.0	87685.0	240254.0	3718165.0
Sfa-CBas_015_Ex1_L3_clmp.fp2_repr.R1	2182.0	5911.0	6626.0	8375.0	9799.0	10744.0	12878.0	16262.0	23019.0	34465.0	48868.0	64187.0	78935.0	94062.0	107838.0	122125.0	133739.0	143251.0	156847.0	165815.0	259944.0	3928410.0
Sfa-CBas_015_Ex1_L3_clmp.fp2_repr.R2	2236.0	6058.0	6735.0	8985.0	11108.0	12070.0	14270.0	18124.0	25252.0	36594.0	51115.0	66273.0	81033.0	95581.0	109171.0	123221.0	134928.0	144294.0	157607.0	164941.0	317531.0	3847155.0
Sfa-CBas_016_Ex1_L3_clmp.fp2_repr.R1	3632.0	9969.0	10884.0	13660.0	15221.0	15196.0	16997.0	19417.0	24485.0	32282.0	40244.0	48083.0	55033.0	62377.0	69463.0	75997.0	82528.0	88756.0	104508.0	115587.0	255008.0	5821743.0
Sfa-CBas_016_Ex1_L3_clmp.fp2_repr.R2	4210.0	11079.0	12161.0	15620.0	17830.0	17762.0	19933.0	23006.0	28285.0	36167.0	44256.0	52300.0	59172.0	65969.0	72389.0	79023.0	85624.0	91858.0	107366.0	115053.0	362590.0	5659417.0
Sfa-CBas_017_Ex1_L3_clmp.fp2_repr.R1	2396.0	6332.0	6787.0	8387.0	9341.0	9217.0	10277.0	11944.0	13974.0	17895.0	22132.0	26650.0	31166.0	35746.0	41507.0	47388.0	52049.0	58677.0	71943.0	81133.0	192443.0	4435392.0
Sfa-CBas_017_Ex1_L3_clmp.fp2_repr.R2	2765.0	7184.0	7567.0	9607.0	11171.0	10974.0	12209.0	14024.0	16711.0	20479.0	24759.0	29334.0	33880.0	38391.0	43520.0	49576.0	54464.0	60880.0	74235.0	81063.0	282805.0	4307178.0
Sfa-CBas_019_Ex1_L3_clmp.fp2_repr.R1	2107.0	5764.0	6291.0	7792.0	8522.0	8588.0	9563.0	10872.0	13014.0	16965.0	20642.0	24308.0	28839.0	32730.0	36615.0	41791.0	45371.0	50247.0	61683.0	68576.0	166347.0	4002350.0
Sfa-CBas_019_Ex1_L3_clmp.fp2_repr.R2	2376.0	6243.0	6733.0	8484.0	9637.0	9615.0	10791.0	12483.0	14937.0	18684.0	22498.0	26395.0	30763.0	34517.0	38144.0	43035.0	46781.0	51889.0	62887.0	67945.0	221335.0	3922805.0
Sfa-CBas_020_Ex1_L3_clmp.fp2_repr.R1	2619.0	7280.0	8276.0	10576.0	12665.0	14165.0	17033.0	21583.0	30568.0	45274.0	62755.0	78394.0	92585.0	105713.0	117754.0	128675.0	137430.0	146576.0	160751.0	170144.0	279390.0	4523399.0
Sfa-CBas_020_Ex1_L3_clmp.fp2_repr.R2	2712.0	7231.0	8394.0	11455.0	14293.0	15698.0	18741.0	23727.0	32844.0	47699.0	64799.0	80657.0	94828.0	107315.0	119203.0	129835.0	138240.0	147426.0	161585.0	169788.0	338856.0	4438279.0
Sfa-CBas_021_Ex1_L3_clmp.fp2_repr.R1	2553.0	6963.0	7577.0	9675.0	11104.0	11490.0	13245.0	16228.0	22541.0	31814.0	41440.0	49640.0	57436.0	64123.0	70080.0	76535.0	81087.0	85877.0	98765.0	105907.0	213418.0	4466656.0
Sfa-CBas_021_Ex1_L3_clmp.fp2_repr.R2	2719.0	7486.0	8060.0	10661.0	12597.0	12622.0	15025.0	18195.0	24796.0	34050.0	43640.0	52337.0	59852.0	66195.0	71716.0	78013.0	82902.0	87561.0	100412.0	105686.0	283783.0	4365846.0
Sfa-CBas_023_Ex1_L3_clmp.fp2_repr.R1	2582.0	6960.0	7531.0	9537.0	10521.0	10672.0	11795.0	13677.0	16962.0	22492.0	28261.0	33888.0	39317.0	44711.0	49642.0	54558.0	58063.0	63280.0	71774.0	78061.0	168830.0	3801614.0
Sfa-CBas_023_Ex1_L3_clmp.fp2_repr.R2	2847.0	7363.0	8128.0	10320.0	11906.0	11911.0	13203.0	15369.0	18804.0	24659.0	30343.0	35600.0	41475.0	46395.0	51238.0	55944.0	59770.0	64704.0	72806.0	78022.0	225208.0	3718713.0
