Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Sfa-ABas_001_Ex1_L3_clmp.fp2_repr.R1	3.9613836814023102	43.0	106.58089649192223	0.0	18606258.0
Sfa-ABas_001_Ex1_L3_clmp.fp2_repr.R2	4.272468383899707	43.0	106.49745838201319	0.0	18606258.0
Sfa-ABas_002_Ex1_L3_clmp.fp2_repr.R1	4.970700727064923	44.0	111.85745513432288	0.0	18849097.0
Sfa-ABas_002_Ex1_L3_clmp.fp2_repr.R2	5.640540921994884	44.0	111.74288317366079	0.0	18849097.0
Sfa-ABas_003_Ex1_L3_clmp.fp2_repr.R1	3.9885832629853297	42.0	108.9601023823401	0.0	18167977.0
Sfa-ABas_003_Ex1_L3_clmp.fp2_repr.R2	4.561029630447862	42.0	108.87063727568568	0.0	18167977.0
Sfa-ABas_004_Ex1_L3_clmp.fp2_repr.R1	3.7730224311209923	41.0	108.08436009448278	0.0	17314478.0
Sfa-ABas_004_Ex1_L3_clmp.fp2_repr.R2	4.242417746403319	41.0	107.94929965546753	0.0	17314478.0
Sfa-ABas_005_Ex1_L3_clmp.fp2_repr.R1	3.4302286752845816	43.0	105.66768054313283	0.0	19736461.0
Sfa-ABas_005_Ex1_L3_clmp.fp2_repr.R2	4.02751215816248	43.0	105.55691666302282	0.0	19736461.0
Sfa-ABas_006_Ex1_L3_clmp.fp2_repr.R1	4.129074475220236	43.0	107.01972738296958	0.0	15600346.0
Sfa-ABas_006_Ex1_L3_clmp.fp2_repr.R2	4.82508122307901	43.0	106.90325765851604	0.0	15600346.0
Sfa-ABas_007_Ex1_L3_clmp.fp2_repr.R1	6.345462571521324	44.0	110.31232542179733	0.0	15135409.0
Sfa-ABas_007_Ex1_L3_clmp.fp2_repr.R2	7.3015012667142685	44.0	110.20042220200327	0.0	15135409.0
Sfa-ABas_008_Ex1_L3_clmp.fp2_repr.R1	10.051515344905354	44.0	115.50380372338907	0.0	16636725.0
Sfa-ABas_008_Ex1_L3_clmp.fp2_repr.R2	11.333333570931487	44.0	115.359988759807	0.0	16636725.0
Sfa-ABas_009_Ex1_L3_clmp.fp2_repr.R1	9.041979901685266	45.0	113.83780424174299	0.0	17532604.0
Sfa-ABas_009_Ex1_L3_clmp.fp2_repr.R2	9.926743234241044	45.0	113.68579128348533	0.0	17532604.0
Sfa-ABas_010_Ex1_L3_clmp.fp2_repr.R1	3.7526521306857035	42.0	110.69882236482856	0.0	17197771.0
Sfa-ABas_010_Ex1_L3_clmp.fp2_repr.R2	4.308727845160462	42.0	110.59643514267053	0.0	17197771.0
Sfa-ABas_013_Ex1_L3_clmp.fp2_repr.R1	5.717583112738666	44.0	113.3172285741788	0.0	18211449.0
Sfa-ABas_013_Ex1_L3_clmp.fp2_repr.R2	6.4444565989999205	44.0	113.20796296878957	0.0	18211449.0
Sfa-ABas_014_Ex1_L3_clmp.fp2_repr.R1	7.38113978706879	45.0	112.09725019094445	0.0	11960285.0
Sfa-ABas_014_Ex1_L3_clmp.fp2_repr.R2	8.410831379111244	45.0	112.00555806153449	0.0	11960285.0
Sfa-ABas_016_Ex1_L3_clmp.fp2_repr.R1	7.894712727540309	45.0	112.9538327534841	0.0	16004160.0
Sfa-ABas_016_Ex1_L3_clmp.fp2_repr.R2	8.899185017853142	45.0	112.78412718943075	0.0	16004160.0
Sfa-ABas_017_Ex1_L3_clmp.fp2_repr.R1	5.955653642468917	44.0	111.50397229949081	0.0	16043604.0
Sfa-ABas_017_Ex1_L3_clmp.fp2_repr.R2	6.584371097594712	44.0	111.35261784072955	0.0	16043604.0
Sfa-ABas_018_Ex1_L3_clmp.fp2_repr.R1	6.019170444868436	43.0	114.01795185339033	0.0	16620568.0
Sfa-ABas_018_Ex1_L3_clmp.fp2_repr.R2	6.602461090628324	43.0	113.88617145936288	0.0	16620568.0
Sfa-ABas_019_Ex1_L3_clmp.fp2_repr.R1	5.088479433922515	44.0	110.87645575050173	0.0	16644765.0
Sfa-ABas_019_Ex1_L3_clmp.fp2_repr.R2	5.890187029301785	44.0	110.77302473180006	0.0	16644765.0
Sfa-ABas_020_Ex1_L3_clmp.fp2_repr.R1	12.040731571475874	45.0	116.17321755529606	0.0	11012221.0
Sfa-ABas_020_Ex1_L3_clmp.fp2_repr.R2	13.21794938008712	45.0	116.03656337808694	0.0	11012221.0
Sfa-ABas_021_Ex1_L3_clmp.fp2_repr.R1	4.472736290037773	43.0	111.03892303771997	0.0	6687068.0
Sfa-ABas_021_Ex1_L3_clmp.fp2_repr.R2	4.981840104079964	43.0	110.91720855836968	0.0	6687068.0
Sfa-ABas_022_Ex1_L3_clmp.fp2_repr.R1	5.297188536105452	42.0	113.18669963458036	0.0	16894002.0
Sfa-ABas_022_Ex1_L3_clmp.fp2_repr.R2	6.105460948472668	42.0	113.07397684693065	0.0	16894002.0
Sfa-ABas_023_Ex1_L3_clmp.fp2_repr.R1	8.887416397022989	43.0	110.64298961538269	0.0	13998590.0
Sfa-ABas_023_Ex1_L3_clmp.fp2_repr.R2	9.73224024249582	43.0	110.51423950555021	0.0	13998590.0
Sfa-ABas_024_Ex1_L3_clmp.fp2_repr.R1	8.482543754865887	44.0	114.75803372546974	0.0	12962666.0
Sfa-ABas_024_Ex1_L3_clmp.fp2_repr.R2	9.573862563370852	44.0	114.64939596530529	0.0	12962666.0
Sfa-ABas_025_Ex1_L3_clmp.fp2_repr.R1	4.072707751773677	45.0	102.09710054503688	0.0	15689397.0
Sfa-ABas_025_Ex1_L3_clmp.fp2_repr.R2	4.647665713806106	45.0	102.02509612064759	0.0	15689397.0
Sfa-ABas_026_Ex1_L3_clmp.fp2_repr.R1	5.317480974895517	43.0	111.01194855635136	0.0	18730631.0
Sfa-ABas_026_Ex1_L3_clmp.fp2_repr.R2	5.95767443322265	43.0	110.90648013940374	0.0	18730631.0
Sfa-ABas_027_Ex1_L3_clmp.fp2_repr.R1	4.417468017367881	42.0	112.01620816181726	0.0	18626048.0
Sfa-ABas_027_Ex1_L3_clmp.fp2_repr.R2	5.10441683235004	42.0	111.8476931875189	0.0	18626048.0
Sfa-ABas_028_Ex1_L3_clmp.fp2_repr.R1	5.923106203726931	44.0	114.7555484098093	0.0	15745187.0
Sfa-ABas_028_Ex1_L3_clmp.fp2_repr.R2	6.750457403944566	44.0	114.59534650175955	0.0	15745187.0
Sfa-ABas_029_Ex1_L3_clmp.fp2_repr.R1	7.525315672621019	44.0	111.06157545587843	0.0	16332644.0
Sfa-ABas_029_Ex1_L3_clmp.fp2_repr.R2	8.573899469293778	44.0	110.91378707574842	0.0	16332644.0
Sfa-ABas_030_Ex1_L3_clmp.fp2_repr.R1	2.582689619183583	42.0	96.5746158165873	0.0	15853951.0
Sfa-ABas_030_Ex1_L3_clmp.fp2_repr.R2	2.919069728635307	42.0	96.49858007004059	0.0	15853951.0
Sfa-ABas_031_Ex1_L3_clmp.fp2_repr.R1	3.6557562039970435	44.0	102.27105508977341	0.0	6275466.0
Sfa-ABas_031_Ex1_L3_clmp.fp2_repr.R2	4.1071588291512455	44.0	102.19952589974991	0.0	6275466.0
Sfa-ABas_032_Ex1_L3_clmp.fp2_repr.R1	5.0201037258099035	43.0	109.16874429738446	0.0	16603127.0
Sfa-ABas_032_Ex1_L3_clmp.fp2_repr.R2	5.567770173297788	43.0	109.07306738062053	0.0	16603127.0
Sfa-ABas_033_Ex1_L3_clmp.fp2_repr.R1	3.231668012322814	42.0	106.76784147546357	0.0	18492683.0
Sfa-ABas_033_Ex1_L3_clmp.fp2_repr.R2	3.7494223599934884	42.0	106.67517742017208	0.0	18492683.0
Sfa-ABas_034_Ex1_L3_clmp.fp2_repr.R1	4.068827764627599	43.0	111.56019751538614	0.0	21478428.0
Sfa-ABas_034_Ex1_L3_clmp.fp2_repr.R2	4.726821359045999	43.0	111.45527666177432	0.0	21478428.0
Sfa-ABas_035_Ex1_L3_clmp.fp2_repr.R1	4.8460301503619405	42.0	108.74517828671789	0.0	13649194.0
Sfa-ABas_035_Ex1_L3_clmp.fp2_repr.R2	5.35104933176234	42.0	108.65266220115268	0.0	13649194.0
Sfa-CBas_001_Ex1_L3_clmp.fp2_repr.R1	3.9564966483720667	47.0	129.1642444299305	0.0	4434056.0
Sfa-CBas_001_Ex1_L3_clmp.fp2_repr.R2	4.531213208858148	47.0	129.03524470597574	0.0	4434056.0
Sfa-CBas_002_Ex1_L3_clmp.fp2_repr.R1	3.908796023394828	44.0	127.21529734585802	0.0	5607914.0
Sfa-CBas_002_Ex1_L3_clmp.fp2_repr.R2	4.163020031694813	44.0	126.91835056671697	0.0	5607914.0
