Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.fp2_r1_screen	5469395	650148.0	11.88	11654.0	0.21	0.0	0.0	161.0	0.0	218160.0	3.99	875548.0	16.009999999999998	868999.0	15.899999999999999	453055.0	8.29	654342.0	11.96	446564.0	8.17	530965.0	9.71	501268.0	9.17	4157834	76.02
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.fp2_r2_screen	5469395	645769.0	11.82	11420.0	0.21	0.0	0.0	103.0	0.0	215358.0	3.94	869681.0	15.899999999999999	865522.0	15.829999999999998	448265.0	8.19	649885.0	11.879999999999999	441902.0	8.08	526378.0	9.629999999999999	497025.0	9.1	4164397	76.14
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.fp2_r1_screen	3741559	228954.0	6.12	1563.0	0.04	0.0	0.0	146.0	0.0	93797.0	2.5100000000000002	190208.0	5.08	275338.0	7.36	166864.0	4.45	220132.0	5.88	167139.0	4.470000000000001	189933.0	5.069999999999999	183742.0	4.91	3420159	91.41
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.fp2_r2_screen	3741559	224803.0	6.0	1524.0	0.04	0.0	0.0	127.0	0.0	91516.0	2.45	186328.0	4.98	271907.0	7.26	163027.0	4.36	216018.0	5.7700000000000005	163648.0	4.380000000000001	185823.0	4.97	179907.0	4.8100000000000005	3424648	91.53
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.fp2_r1_screen	3068979	166159.0	5.41	1804.0	0.060000000000000005	0.0	0.0	300.0	0.01	72656.0	2.37	172301.0	5.61	192900.0	6.29	121104.0	3.94	152067.0	4.949999999999999	116678.0	3.8000000000000003	133070.0	4.34	126146.0	4.1	2804126	91.37
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.fp2_r2_screen	3068979	162777.0	5.31	1754.0	0.060000000000000005	0.0	0.0	266.0	0.01	70193.0	2.29	168223.0	5.47	189719.0	6.18	117443.0	3.82	148732.0	4.85	113307.0	3.68	129236.0	4.2	122807.0	4.0	2808115	91.5
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.fp2_r1_screen	6465215	474365.0	7.34	7772.0	0.12	0.0	0.0	223.0	0.0	182928.0	2.8299999999999996	617009.0	9.54	582966.0	9.02	342812.0	5.29	458416.0	7.079999999999999	340513.0	5.2700000000000005	387281.0	5.99	381829.0	5.91	5563317	86.05
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.fp2_r2_screen	6465215	467702.0	7.24	7602.0	0.12	0.0	0.0	173.0	0.0	179566.0	2.78	609811.0	9.440000000000001	577645.0	8.93	336335.0	5.2	452049.0	6.99	334485.0	5.180000000000001	380523.0	5.890000000000001	375829.0	5.8100000000000005	5571075	86.17
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.fp2_r1_screen	867329	94655.0	10.920000000000002	409.0	0.04	0.0	0.0	116.0	0.01	9605.0	1.11	82916.0	9.56	62353.0	7.18	19035.0	2.19	28768.0	3.31	17129.0	1.98	20378.0	2.35	17954.0	2.08	698806	80.57
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.fp2_r2_screen	867329	94088.0	10.84	379.0	0.04	0.0	0.0	131.0	0.02	9536.0	1.1	81393.0	9.39	61322.0	7.08	18803.0	2.16	28470.0	3.29	16850.0	1.94	20093.0	2.32	17698.0	2.04	700281	80.74
