pos	5pC>T
1	0.0235893172607295
2	0.0291139240506329
3	0.0186878727634195
4	0.0131482834185537
5	0.0141854561744065
6	0.0186735350933677
7	0.0149892933618844
8	0.013182096873084
9	0.0174512391846312
10	0.0168137173297819
11	0.01345227980742
12	0.0143765551562068
13	0.0157595213774989
14	0.0134461399002871
15	0.0152321798284531
16	0.0152773657668348
17	0.013755980861244
18	0.0110299597555522
19	0.0128736312518497
20	0.0123736230571903
21	0.0140989866353356
22	0.0136966126656848
23	0.0120464009518144
24	0.0161363293620872
25	0.0148827420324714
