pos	3pG>A
1	0.0248468345813479
2	0.0289697908597986
3	0.0189933523266857
4	0.0137127690946623
5	0.0115888990545898
6	0.0186009538950715
7	0.0145454545454545
8	0.0135361216730038
9	0.0156365245611447
10	0.0153846153846154
11	0.0144719873907437
12	0.0141327623126338
13	0.0148529411764706
14	0.0136148080159094
15	0.0159542444310656
16	0.0147080671519834
17	0.0143917588244205
18	0.0133414190418435
19	0.0142279466826419
20	0.0119653006281783
21	0.0125993700314984
22	0.0135014836795252
23	0.0126107191112446
24	0.0154394299287411
25	0.013934671860953
