# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	246	32
+	153	345
+	162	288
+	106	587
+	249	26
+	96	416
+	226	51
+	113	664
+	139	493
+	156	320
+	116	626
+	196	130
+	177	201
+	146	428
+	185	147
+	165	240
+	103	564
+	175	218
+	161	277
+	73	113
+	124	619
+	155	331
+	138	467
+	85	158
+	172	236
+	109	653
+	159	330
+	178	184
+	201	82
+	145	429
+	202	103
+	141	464
+	193	133
+	239	16
+	132	513
+	127	544
+	149	384
+	125	597
+	107	606
+	120	594
+	137	482
+	45	28
+	94	346
+	147	442
+	128	573
+	97	429
+	80	111
+	126	555
+	110	630
+	168	283
+	142	473
+	195	120
+	91	242
+	134	547
+	93	324
+	115	598
+	190	141
+	84	138
+	57	63
+	77	117
+	144	432
+	105	618
+	129	576
+	164	281
+	50	44
+	143	425
+	112	591
+	160	294
+	186	164
+	183	191
+	61	56
+	150	371
+	90	220
+	151	393
+	101	505
+	104	586
+	130	567
+	133	510
+	194	120
+	119	606
+	100	515
+	111	614
+	247	28
+	72	73
+	121	609
+	184	148
+	123	605
+	181	200
+	98	477
+	136	476
+	79	109
+	117	571
+	140	445
+	169	229
+	131	524
+	261	22
+	102	523
+	208	96
+	167	272
+	180	210
+	99	480
+	78	99
+	82	121
+	260	16
+	86	158
+	70	95
+	122	562
+	135	519
+	108	633
+	56	53
+	74	79
+	118	612
+	95	356
+	83	147
+	215	67
+	157	321
+	63	77
+	253	25
+	205	97
+	154	326
+	214	62
+	60	64
+	59	72
+	217	64
+	198	107
+	199	108
+	259	18
+	65	79
+	218	49
+	189	142
+	69	83
+	173	226
+	171	223
+	197	108
+	152	366
+	203	88
+	211	92
+	92	273
+	87	161
+	216	67
+	234	40
+	176	202
+	66	73
+	64	75
+	158	344
+	89	192
+	148	396
+	204	83
+	187	144
+	280	9
+	55	53
+	191	137
+	251	30
+	256	16
+	68	92
+	114	624
+	54	61
+	232	50
+	224	39
+	40	26
+	212	73
+	237	35
+	170	241
+	244	32
+	88	162
+	166	269
+	228	42
+	274	9
+	81	127
+	43	28
+	163	286
+	71	107
+	210	73
+	231	31
+	174	219
+	182	170
+	206	86
+	33	9
+	209	88
+	58	69
+	221	65
+	229	39
+	238	37
+	269	11
+	223	68
+	240	34
+	76	95
+	62	74
+	67	86
+	47	32
+	188	148
+	53	44
+	258	20
+	219	45
+	254	30
+	200	98
+	75	104
+	52	53
+	227	53
+	222	55
+	192	141
+	225	47
+	48	39
+	179	177
+	245	25
+	257	18
+	250	26
+	248	19
+	46	37
+	207	76
+	266	6
+	235	31
+	42	30
+	213	66
+	255	24
+	276	8
+	284	8
+	37	13
+	34	13
+	220	47
+	233	41
+	243	24
+	230	45
+	38	21
+	262	16
+	267	16
+	281	4
+	35	6
+	277	5
+	51	59
+	49	44
+	270	16
+	278	11
+	252	20
+	279	10
+	44	25
+	283	6
+	41	16
+	272	7
+	236	26
+	271	7
+	263	10
+	286	5
+	265	10
+	241	27
+	39	16
+	36	13
+	268	9
+	282	7
+	288	10
+	242	30
+	273	6
+	264	9
+	28	3
+	32	4
+	31	6
+	287	6
+	275	5
+	285	4
+	26	1
+	30	2
+	29	2
+	289	1
-	207	92
-	172	227
-	102	546
-	96	387
-	126	590
-	114	647
-	124	560
-	229	41
-	186	150
-	91	258
-	154	340
-	191	136
-	59	63
-	84	145
-	194	113
-	175	206
-	101	553
-	39	29
-	125	572
-	178	202
-	113	603
-	127	538
-	103	586
-	160	280
-	105	614
-	158	296
-	119	576
-	88	169
-	107	571
-	145	399
-	100	515
-	171	256
-	66	91
-	61	74
-	181	193
-	139	473
-	169	239
-	116	668
-	179	186
-	209	82
-	110	661
-	152	363
-	135	482
-	237	36
-	129	543
-	159	312
-	141	443
-	104	550
-	206	94
-	280	4
-	46	35
-	117	604
-	210	88
-	201	107
-	123	566
-	106	607
-	147	404
-	133	501
-	150	370
-	132	563
