pos	3pG>A
1	0.0431855315792439
2	0.0823292208727378
3	0.0425607307374306
4	0.031785142293951
5	0.0280812601465491
6	0.0241965105601469
7	0.0245007477786575
8	0.0224926563155686
9	0.0206176996300453
10	0.0203867554501505
11	0.0175864909390445
12	0.0167527345179523
13	0.0170157068062827
14	0.0167510548523207
15	0.0144198803191489
16	0.0154610712313639
17	0.0138988333403529
18	0.0122665534804754
19	0.0121754624130324
20	0.0118373213832756
21	0.0125358770893128
22	0.0100413467217956
23	0.0112540875695418
24	0.0112321451277921
25	0.0108954715696289
