pos	3pG>A
1	0.0285832642916321
2	0.0219178082191781
3	0.016232991167343
4	0.0154679040989946
5	0.0132881709223554
6	0.0186505759736698
7	0.0129939008220631
8	0.0135818908122503
9	0.0134193548387097
10	0.0157894736842105
11	0.0124365482233503
12	0.0139327024185068
13	0.013426284533953
14	0.0100131752305665
15	0.0162538699690402
16	0.0138851075415192
17	0.0128410914927769
18	0.0141597648944697
19	0.013360739979445
20	0.0135746606334842
21	0.0194149624644059
22	0.0132205182443152
23	0.0118924508790072
24	0.0124240021147238
25	0.013319126265317
