pos	3pG>A
1	0.0359477124183007
2	0.0283768444948922
3	0.0177327422419253
4	0.0182884748102139
5	0.014336917562724
6	0.0193181818181818
7	0.0170660856935367
8	0.016140350877193
9	0.0188291680931188
10	0.0153099327856609
11	0.0140748369378647
12	0.0148598446470787
13	0.0162686050536518
14	0.0173758865248227
15	0.0171612441902038
16	0.0135228848821082
17	0.0168895144264602
18	0.0142298114549982
19	0.0153188457427859
20	0.0132127955493741
21	0.0147420147420147
22	0.0126182965299685
23	0.011963406052076
24	0.0153188457427859
25	0.0131099781500364
