pos	5pC>T
1	0.0329311211664153
2	0.0296127562642369
3	0.0186032326928942
4	0.0175438596491228
5	0.0144092219020173
6	0.0194902548725637
7	0.0180147058823529
8	0.0170791216451725
9	0.0158784949948222
10	0.0176245210727969
11	0.0159538357094365
12	0.0143142476697736
13	0.0163081193615545
14	0.0175994368180218
15	0.0142663043478261
16	0.0154268083647583
17	0.0174897119341564
18	0.0115708274894811
19	0.0147939415287073
20	0.0139616055846422
21	0.0137598899208806
22	0.013971358714635
23	0.0115143056524773
24	0.0142045454545455
25	0.0134839650145773
