Sample	Unique Reads	Duplicate Reads
Sfa-ABas_001_Ex1_L3_clmp.r1	20844967.0	1027355.0
Sfa-ABas_001_Ex1_L3_clmp.r2	20749094.0	1123228.0
Sfa-ABas_002_Ex1_L3_clmp.r1	19511885.0	1183464.0
Sfa-ABas_002_Ex1_L3_clmp.r2	19373421.0	1321928.0
Sfa-ABas_003_Ex1_L3_clmp.r1	19092856.0	920594.0
Sfa-ABas_003_Ex1_L3_clmp.r2	18969708.0	1043742.0
Sfa-ABas_004_Ex1_L3_clmp.r1	17942056.0	772688.0
Sfa-ABas_004_Ex1_L3_clmp.r2	17839902.0	874842.0
Sfa-ABas_005_Ex1_L3_clmp.r1	20619489.0	861629.0
Sfa-ABas_005_Ex1_L3_clmp.r2	20482921.0	998197.0
Sfa-ABas_006_Ex1_L3_clmp.r1	16168249.0	815111.0
Sfa-ABas_006_Ex1_L3_clmp.r2	16051989.0	931371.0
Sfa-ABas_007_Ex1_L3_clmp.r1	15475566.0	1165066.0
Sfa-ABas_007_Ex1_L3_clmp.r2	15294537.0	1346095.0
Sfa-ABas_008_Ex1_L3_clmp.r1	16451672.0	2010156.0
Sfa-ABas_008_Ex1_L3_clmp.r2	16203677.0	2258151.0
Sfa-ABas_009_Ex1_L3_clmp.r1	17614317.0	1841418.0
Sfa-ABas_009_Ex1_L3_clmp.r2	17477669.0	1978066.0
Sfa-ABas_010_Ex1_L3_clmp.r1	18234272.0	810221.0
Sfa-ABas_010_Ex1_L3_clmp.r2	18139705.0	904788.0
Sfa-ABas_013_Ex1_L3_clmp.r1	18844245.0	1275863.0
Sfa-ABas_013_Ex1_L3_clmp.r2	18662410.0	1457698.0
Sfa-ABas_014_Ex1_L3_clmp.r1	12821493.0	1042704.0
Sfa-ABas_014_Ex1_L3_clmp.r2	12675090.0	1189107.0
Sfa-ABas_016_Ex1_L3_clmp.r1	16341853.0	1568122.0
Sfa-ABas_016_Ex1_L3_clmp.r2	16145112.0	1764863.0
Sfa-ABas_017_Ex1_L3_clmp.r1	16335766.0	1172053.0
Sfa-ABas_017_Ex1_L3_clmp.r2	16201188.0	1306631.0
Sfa-ABas_018_Ex1_L3_clmp.r1	16934273.0	1193457.0
Sfa-ABas_018_Ex1_L3_clmp.r2	16794104.0	1333626.0
Sfa-ABas_019_Ex1_L3_clmp.r1	17243306.0	989758.0
Sfa-ABas_019_Ex1_L3_clmp.r2	17117060.0	1116004.0
Sfa-ABas_020_Ex1_L3_clmp.r1	11257850.0	1597753.0
Sfa-ABas_020_Ex1_L3_clmp.r2	11093334.0	1762269.0
Sfa-ABas_021_Ex1_L3_clmp.r1	6965677.0	376953.0
Sfa-ABas_021_Ex1_L3_clmp.r2	6932884.0	409746.0
Sfa-ABas_022_Ex1_L3_clmp.r1	17397116.0	1082622.0
Sfa-ABas_022_Ex1_L3_clmp.r2	17266262.0	1213476.0
Sfa-ABas_023_Ex1_L3_clmp.r1	14076205.0	1445292.0
Sfa-ABas_023_Ex1_L3_clmp.r2	13933976.0	1587521.0
Sfa-ABas_024_Ex1_L3_clmp.r1	13210725.0	1270311.0
Sfa-ABas_024_Ex1_L3_clmp.r2	13036331.0	1444705.0
Sfa-ABas_025_Ex1_L3_clmp.r1	16504240.0	800841.0
Sfa-ABas_025_Ex1_L3_clmp.r2	16382810.0	922271.0
Sfa-ABas_026_Ex1_L3_clmp.r1	20164455.0	1283493.0
Sfa-ABas_026_Ex1_L3_clmp.r2	19974652.0	1473296.0
Sfa-ABas_027_Ex1_L3_clmp.r1	19412770.0	1073267.0
Sfa-ABas_027_Ex1_L3_clmp.r2	19278633.0	1207404.0
Sfa-ABas_028_Ex1_L3_clmp.r1	16464190.0	1163398.0
Sfa-ABas_028_Ex1_L3_clmp.r2	16299312.0	1328276.0
Sfa-ABas_029_Ex1_L3_clmp.r1	16489466.0	1459740.0
Sfa-ABas_029_Ex1_L3_clmp.r2	16327609.0	1621597.0
Sfa-ABas_030_Ex1_L3_clmp.r1	17936804.0	521670.0
Sfa-ABas_030_Ex1_L3_clmp.r2	17856760.0	601714.0
Sfa-ABas_031_Ex1_L3_clmp.r1	25128388.0	963845.0
Sfa-ABas_031_Ex1_L3_clmp.r2	24871009.0	1221224.0
Sfa-ABas_032_Ex1_L3_clmp.r1	17217019.0	977534.0
Sfa-ABas_032_Ex1_L3_clmp.r2	17103939.0	1090614.0
Sfa-ABas_033_Ex1_L3_clmp.r1	19679661.0	788553.0
Sfa-ABas_033_Ex1_L3_clmp.r2	19571911.0	896303.0
Sfa-ABas_034_Ex1_L3_clmp.r1	22342116.0	1081316.0
Sfa-ABas_034_Ex1_L3_clmp.r2	22213372.0	1210060.0
Sfa-ABas_035_Ex1_L3_clmp.r1	14035344.0	857949.0
Sfa-ABas_035_Ex1_L3_clmp.r2	13930528.0	962765.0
Sfa-CBas_001_Ex1_L3_clmp.r1	4572732.0	228347.0
Sfa-CBas_001_Ex1_L3_clmp.r2	4547864.0	253215.0
Sfa-CBas_002_Ex1_L3_clmp.r1	5776061.0	293749.0
Sfa-CBas_002_Ex1_L3_clmp.r2	5757154.0	312656.0
Sfa-CBas_003_Ex1_L3_clmp.r1	6501100.0	381917.0
Sfa-CBas_003_Ex1_L3_clmp.r2	6482463.0	400554.0
