Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Abu-CPnd_046-Ex1-6H-lcwgs-1-2.clmp.fp2_r2_screen	78224.0	6207.0	7297.0	5243.0	4346.0	941.0	565.0	325.0	7.0	0.0	401964.0	3864416.0
Abu-CPnd_048-Ex1-6G-lcwgs-1-2.clmp.fp2_r1_screen	183973.0	16848.0	17997.0	13432.0	10850.0	2148.0	1254.0	841.0	19.0	0.0	961858.0	8274856.0
Abu-CPnd_048-Ex1-6G-lcwgs-1-2.clmp.fp2_r2_screen	183173.0	16593.0	17917.0	13226.0	10693.0	2064.0	1112.0	788.0	17.0	0.0	955102.0	8283391.0
Abu-CPnd_049-Ex1-7E-lcwgs-1-2.clmp.fp2_r1_screen	17581.0	5366.0	1944.0	1355.0	965.0	186.0	109.0	86.0	2.0	0.0	90167.0	936497.0
Abu-CPnd_049-Ex1-7E-lcwgs-1-2.clmp.fp2_r2_screen	17353.0	5307.0	1946.0	1298.0	928.0	190.0	104.0	77.0	1.0	0.0	89292.0	937762.0
Abu-CPnd_050-Ex1-3H-lcwgs-1-2.clmp.fp2_r1_screen	158333.0	16743.0	14996.0	11299.0	7744.0	2074.0	1081.0	610.0	19.0	0.0	656082.0	9414807.0
Abu-CPnd_050-Ex1-3H-lcwgs-1-2.clmp.fp2_r2_screen	158530.0	16690.0	14931.0	11114.0	7698.0	2041.0	1123.0	586.0	21.0	0.0	653161.0	9417893.0
Abu-CPnd_051-Ex1-8H-lcwgs-1-2.clmp.fp2_r1_screen	52402.0	2004.0	4912.0	3622.0	2846.0	661.0	357.0	190.0	18.0	0.0	233069.0	2771368.0
Abu-CPnd_051-Ex1-8H-lcwgs-1-2.clmp.fp2_r2_screen	51994.0	1972.0	4899.0	3576.0	2762.0	629.0	365.0	238.0	2.0	0.0	230880.0	2774132.0
Abu-CPnd_052-Ex1-5H-lcwgs-1-2.clmp.fp2_r1_screen	73775.0	3971.0	7982.0	4974.0	3600.0	962.0	515.0	287.0	7.0	0.0	297640.0	4271124.0
Abu-CPnd_052-Ex1-5H-lcwgs-1-2.clmp.fp2_r2_screen	73387.0	3938.0	7903.0	4852.0	3520.0	1008.0	495.0	267.0	6.0	0.0	296937.0	4272524.0
Abu-CPnd_053-Ex1-5G-lcwgs-1-2.clmp.fp2_r1_screen	58885.0	2624.0	6118.0	4435.0	3055.0	852.0	505.0	236.0	9.0	0.0	255702.0	3475371.0
Abu-CPnd_053-Ex1-5G-lcwgs-1-2.clmp.fp2_r2_screen	58372.0	2629.0	5909.0	4424.0	3119.0	856.0	444.0	215.0	4.0	0.0	254926.0	3476894.0
Abu-CPnd_054-Ex1-7G-lcwgs-1-2.clmp.fp2_r1_screen	192699.0	9459.0	17557.0	14581.0	11180.0	2262.0	1368.0	843.0	32.0	0.0	999639.0	8013683.0
Abu-CPnd_054-Ex1-7G-lcwgs-1-2.clmp.fp2_r2_screen	192276.0	9555.0	18106.0	14336.0	10789.0	2222.0	1313.0	835.0	32.0	0.0	992745.0	8021094.0
Abu-CPnd_056-Ex1-6D-lcwgs-1-2.clmp.fp2_r1_screen	296106.0	15595.0	34533.0	23523.0	18476.0	4943.0	2910.0	1225.0	51.0	0.0	1248360.0	19265609.0
Abu-CPnd_056-Ex1-6D-lcwgs-1-2.clmp.fp2_r2_screen	296144.0	15470.0	34078.0	23171.0	18131.0	4861.0	2820.0	1263.0	50.0	0.0	1247643.0	19267700.0
Abu-CPnd_059-Ex1-6C-lcwgs-1-2.clmp.fp2_r1_screen	3181197.0	400211.0	309200.0	227429.0	168581.0	44408.0	25878.0	13381.0	496.0	0.0	18536748.0	142013481.0
Abu-CPnd_059-Ex1-6C-lcwgs-1-2.clmp.fp2_r2_screen	3151290.0	397178.0	303703.0	221708.0	162722.0	42616.0	24705.0	12987.0	459.0	0.0	18342779.0	142260863.0
Abu-CPnd_060-Ex1-8C-lcwgs-1-2.clmp.fp2_r1_screen	586720.0	65857.0	54465.0	39735.0	36578.0	7582.0	4447.0	3154.0	148.0	0.0	3498651.0	23517138.0
Abu-CPnd_060-Ex1-8C-lcwgs-1-2.clmp.fp2_r2_screen	577846.0	65324.0	52953.0	38551.0	34888.0	7048.0	4072.0	3163.0	64.0	0.0	3407733.0	23622833.0
Abu-CPnd_061-Ex1-4E-lcwgs-1-2.clmp.fp2_r1_screen	153168.0	28810.0	14557.0	10972.0	8385.0	1883.0	1145.0	696.0	14.0	0.0	779382.0	7532258.0
Abu-CPnd_061-Ex1-4E-lcwgs-1-2.clmp.fp2_r2_screen	152840.0	28677.0	14439.0	10897.0	8325.0	1833.0	1074.0	703.0	20.0	0.0	775939.0	7536523.0
Abu-CPnd_063-Ex1-6F-lcwgs-1-2.clmp.fp2_r1_screen	145765.0	22280.0	13922.0	9948.0	7602.0	1843.0	905.0	612.0	16.0	0.0	768994.0	7575925.0
Abu-CPnd_063-Ex1-6F-lcwgs-1-2.clmp.fp2_r2_screen	145460.0	22089.0	13865.0	9894.0	7384.0	1810.0	898.0	579.0	11.0	0.0	763913.0	7581909.0
Abu-CPnd_065-Ex1-3C-lcwgs-1-2.clmp.fp2_r1_screen	89950.0	36303.0	9867.0	6566.0	4243.0	1185.0	620.0	378.0	12.0	0.0	509043.0	4412451.0
Abu-CPnd_065-Ex1-3C-lcwgs-1-2.clmp.fp2_r2_screen	89896.0	35917.0	9766.0	6216.0	4190.0	1154.0	574.0	339.0	11.0	0.0	505033.0	4417522.0
Abu-CPnd_066-Ex1-3G-lcwgs-1-2.clmp.fp2_r1_screen	112843.0	12755.0	10288.0	7551.0	5394.0	1401.0	736.0	369.0	8.0	0.0	451225.0	6478153.0
Abu-CPnd_066-Ex1-3G-lcwgs-1-2.clmp.fp2_r2_screen	113011.0	12615.0	10227.0	7453.0	5303.0	1358.0	742.0	373.0	6.0	0.0	450066.0	6479569.0
Abu-CPnd_067-Ex1-2H-lcwgs-1-2.clmp.fp2_r1_screen	34289.0	3742.0	3585.0	2433.0	1977.0	418.0	248.0	134.0	4.0	0.0	149117.0	1966823.0
Abu-CPnd_067-Ex1-2H-lcwgs-1-2.clmp.fp2_r2_screen	34165.0	3706.0	3414.0	2440.0	1976.0	416.0	237.0	150.0	7.0	0.0	149004.0	1967255.0
Abu-CPnd_068-Ex1-8B-lcwgs-1-2.clmp.fp2_r1_screen	244211.0	10148.0	24100.0	18253.0	13799.0	3432.0	1902.0	1074.0	76.0	0.0	1134523.0	13344791.0
Abu-CPnd_068-Ex1-8B-lcwgs-1-2.clmp.fp2_r2_screen	243820.0	9846.0	23689.0	17880.0	13511.0	3401.0	1857.0	1049.0	31.0	0.0	1124597.0	13356628.0
Abu-CPnd_070-Ex1-7A-lcwgs-1-2.clmp.fp2_r1_screen	59888.0	3123.0	5815.0	4338.0	3146.0	828.0	438.0	212.0	12.0	0.0	249562.0	3669731.0
Abu-CPnd_070-Ex1-7A-lcwgs-1-2.clmp.fp2_r2_screen	60101.0	3008.0	5913.0	4305.0	3140.0	838.0	472.0	203.0	6.0	0.0	247778.0	3671329.0
Abu-CPnd_072-Ex1-2G-lcwgs-1-2.clmp.fp2_r1_screen	599369.0	78420.0	47617.0	36300.0	25340.0	6759.0	3152.0	1912.0	163.0	0.0	3148770.0	30351078.0
Abu-CPnd_072-Ex1-2G-lcwgs-1-2.clmp.fp2_r2_screen	599429.0	78352.0	47496.0	36227.0	25118.0	6514.0	3067.0	1914.0	23.0	0.0	3139372.0	30361368.0
Abu-CPnd_074-Ex1-6B-lcwgs-1-2.clmp.fp2_r1_screen	442093.0	88761.0	37076.0	30749.0	26391.0	4866.0	2902.0	2360.0	60.0	0.0	2742149.0	16548297.0
Abu-CPnd_074-Ex1-6B-lcwgs-1-2.clmp.fp2_r2_screen	436508.0	88373.0	36303.0	29833.0	25518.0	4567.0	2796.0	2356.0	51.0	1.0	2711250.0	16588148.0
Abu-CPnd_075-Ex1-3F-lcwgs-1-2.clmp.fp2_r1_screen	263729.0	55392.0	25457.0	19584.0	13476.0	3282.0	1898.0	995.0	55.0	0.0	1328018.0	11714665.0
Abu-CPnd_075-Ex1-3F-lcwgs-1-2.clmp.fp2_r2_screen	263364.0	55274.0	25126.0	19058.0	13196.0	3015.0	1864.0	994.0	33.0	0.0	1321906.0	11722721.0
Abu-CPnd_080-Ex1-2E-lcwgs-1-2.clmp.fp2_r1_screen	412271.0	115573.0	44754.0	33017.0	25857.0	5133.0	3022.0	2177.0	82.0	0.0	2522562.0	17833878.0
Abu-CPnd_080-Ex1-2E-lcwgs-1-2.clmp.fp2_r2_screen	410422.0	114413.0	44021.0	31912.0	25343.0	4897.0	2999.0	2108.0	53.0	0.0	2505182.0	17856976.0
Abu-CPnd_081-Ex1-4B-lcwgs-1-2.clmp.fp2_r1_screen	1475303.0	384054.0	150980.0	113573.0	95934.0	18193.0	11608.0	7526.0	220.0	0.0	7822605.0	62229873.0
Abu-CPnd_081-Ex1-4B-lcwgs-1-2.clmp.fp2_r2_screen	1465115.0	381825.0	149186.0	110481.0	92523.0	17509.0	11078.0	7561.0	186.0	0.0	7743298.0	62331107.0
Abu-CPnd_085-Ex1-3E-lcwgs-1-2.clmp.fp2_r1_screen	670710.0	1642237.0	151091.0	60746.0	32229.0	10200.0	6374.0	3319.0	146.0	0.0	3437718.0	35295458.0
Abu-CPnd_085-Ex1-3E-lcwgs-1-2.clmp.fp2_r2_screen	673279.0	1629688.0	149610.0	59747.0	30883.0	9699.0	6215.0	3171.0	113.0	0.0	3415185.0	35332638.0
Abu-CPnd_086-Ex1-2A-lcwgs-1-2.clmp.fp2_r1_screen	42203.0	66164.0	10372.0	3214.0	2226.0	563.0	360.0	218.0	10.0	0.0	221174.0	2434426.0
Abu-CPnd_086-Ex1-2A-lcwgs-1-2.clmp.fp2_r2_screen	42417.0	65989.0	10208.0	3269.0	2209.0	555.0	332.0	229.0	2.0	0.0	220460.0	2435260.0
Abu-CPnd_087-Ex1-3D-lcwgs-1-2.clmp.fp2_r1_screen	12095.0	12942.0	1811.0	834.0	628.0	128.0	101.0	60.0	3.0	0.0	57723.0	719691.0
Abu-CPnd_087-Ex1-3D-lcwgs-1-2.clmp.fp2_r2_screen	11829.0	12925.0	1764.0	870.0	629.0	136.0	95.0	51.0	1.0	0.0	57058.0	720658.0
Abu-CPnd_096-Ex1-1D-lcwgs-1-2.clmp.fp2_r1_screen	255945.0	249956.0	31073.0	19516.0	14322.0	3929.0	2428.0	1257.0	46.0	0.0	1239198.0	14827652.0
Abu-CPnd_096-Ex1-1D-lcwgs-1-2.clmp.fp2_r2_screen	254876.0	249047.0	30724.0	18977.0	14055.0	3763.0	2294.0	1272.0	49.0	0.0	1227632.0	14842633.0
