pos	5pC>T
1	0.00561325966850829
2	0.00538919553218306
3	0.00448853180124781
4	0.0043238473417163
5	0.00443458980044346
6	0.0046379348063881
7	0.00401904678694684
8	0.00463231036479444
9	0.00394760452180154
10	0.0041348034856838
11	0.00456455913589732
12	0.00469695601120043
13	0.00374076077158825
14	0.00428131828925657
15	0.00421043100325969
16	0.00395011317740003
17	0.00460184976314009
18	0.0047099986542861
19	0.004681439208168
20	0.00486639532826048
21	0.00440588662790698
22	0.0037837345003647
23	0.00477714182703141
24	0.00376485530254922
25	0.00444001449800652
