Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Cch-CAL_001-5H-lcwgs-1-2.clmp.r1r2_fastp	95.96109326917454	3.7969577994287214	0.22056387256887072	0.019020972155751083	0.001985110946046128	0.00032483633662573006	3.6092926291747785e-05	1.8046463145873893e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_003-3G-lcwgs-1-2.clmp.r1r2_fastp	99.30314056688641	0.6525504518173396	0.03021066906561757	0.002685392805832673	0.0033567410072908414	0.002685392805832673	0.0013426964029163366	0.0013426964029163366	0.0006713482014581683	0.0006713482014581683	0.0	0.0	0.0006713482014581683	0.0006713482014581683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_004-7E-lcwgs-1-2.clmp.r1r2_fastp	95.46434259818878	4.245562006610813	0.2637157377694989	0.02325397789875116	0.00265413305101621	0.00039070994152015263	6.736378302071599e-05	0.0	1.3472756604143196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_005-10E-lcwgs-1-2.clmp.r1r2_fastp	95.69128873814319	4.039259744282332	0.24420165663819043	0.022098614468728767	0.002812188303331007	0.00031911356633543346	1.994459789596459e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_006-10A-lcwgs-1-2.clmp.r1r2_fastp	96.05140808865916	3.7102678556821	0.21672822376977383	0.019440098224464613	0.001963257444450882	0.0001924762200442041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_008-3B-lcwgs-1-2.clmp.r1r2_fastp	99.23811850028653	0.6876661625034054	0.04227455917029132	0.012212650426973047	0.007515477185829568	0.001878869296457392	0.002818303944686088	0.00469717324114348	0.000939434648228696	0.000939434648228696	0.000939434648228696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_009-3A-lcwgs-1-2.clmp.r1r2_fastp	94.69234898266268	4.919831578479684	0.3486698894300712	0.034124725474914186	0.004275508100060289	0.0005906372014516275	0.00014104768989889614	8.815480618681009e-06	8.815480618681009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_011-4D-lcwgs-1-2.clmp.r1r2_fastp	96.41307591331477	3.380353908162079	0.18891819989044564	0.015130267399457272	0.0021714735619591456	0.0003502376712837331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_012-1F-lcwgs-1-2.clmp.r1r2_fastp	95.62770539386213	4.067341349581902	0.2747482768306649	0.026536267582809362	0.0031285336675237496	0.00038262641976909167	0.00011253718228502698	4.5014872914010795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cch-CAL_013-5C-lcwgs-1-2.clmp.r1r2_fastp	95.82817106745873	3.9125645573644787	0.23570768698526068	0.020979955412666573	0.002266961625127059	0.00029569064675570334	0.0	1.4080506988366827e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
