# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	112	131
+	158	156
+	154	133
+	223	136
+	192	148
+	166	130
+	133	138
+	162	141
+	203	114
+	205	153
+	116	137
+	68	36
+	120	144
+	142	125
+	101	98
+	150	140
+	214	120
+	107	94
+	194	150
+	103	113
+	183	150
+	248	97
+	221	139
+	168	165
+	206	124
+	225	130
+	88	76
+	185	141
+	193	142
+	227	107
+	253	121
+	134	141
+	238	124
+	141	135
+	79	67
+	167	147
+	208	170
+	257	111
+	216	134
+	140	159
+	163	157
+	235	123
+	143	153
+	126	135
+	202	145
+	152	154
+	182	157
+	249	98
+	222	138
+	188	144
+	255	111
+	200	152
+	197	136
+	180	158
+	226	133
+	230	126
+	179	150
+	149	139
+	232	115
+	172	115
+	75	50
+	256	114
+	147	141
+	135	120
+	119	137
+	114	119
+	80	59
+	73	36
+	164	142
+	121	141
+	92	70
+	123	151
+	252	112
+	71	55
+	95	72
+	122	120
+	220	130
+	110	104
+	169	147
+	195	142
+	201	138
+	96	94
+	244	106
+	191	132
+	177	148
+	82	64
+	153	155
+	258	103
+	106	91
+	127	122
+	94	72
+	207	146
+	148	153
+	84	81
+	105	129
+	102	109
+	97	110
+	199	141
+	58	21
+	125	110
+	250	94
+	65	34
+	86	61
+	241	124
+	157	156
+	236	117
+	124	139
+	189	130
+	234	115
+	145	155
+	91	88
+	212	132
+	198	151
+	174	146
+	128	107
+	161	162
+	59	18
+	242	116
+	178	155
+	219	140
+	87	67
+	240	116
+	173	156
+	146	142
+	184	137
+	190	141
+	176	171
+	104	96
+	187	142
+	210	128
+	78	75
+	170	119
+	160	154
+	218	133
+	204	138
+	77	71
+	72	55
+	211	122
+	139	146
+	48	6
+	115	126
+	175	142
+	243	111
+	251	132
+	81	60
+	171	149
+	165	149
+	181	156
+	132	152
+	138	152
+	129	129
+	233	124
+	93	105
+	228	107
+	83	65
+	245	97
+	231	109
+	186	148
+	111	116
+	99	92
+	156	130
+	217	140
+	108	111
+	66	30
+	117	110
+	239	98
+	130	133
+	151	124
+	247	95
+	213	136
+	85	69
+	98	90
+	131	148
+	196	121
+	136	144
+	224	134
+	69	37
+	246	107
+	63	38
+	144	145
+	41	1
+	76	57
+	254	121
+	53	12
+	155	139
+	109	127
+	90	86
+	259	100
+	89	85
+	159	140
+	237	115
+	137	144
+	54	7
+	229	115
+	70	56
+	45	8
+	118	134
+	261	2
+	61	32
+	43	3
+	113	120
+	209	146
+	67	46
+	56	7
+	74	43
+	215	138
+	47	3
+	100	95
+	36	1
+	60	15
+	62	25
+	51	7
+	37	3
+	64	25
+	55	5
+	42	2
+	49	4
+	57	24
+	263	1
+	40	4
+	27	1
+	52	4
+	44	4
+	50	8
+	35	1
+	260	2
+	46	3
+	265	1
+	39	1
+	264	1
-	109	127
-	189	133
-	96	87
-	173	138
-	160	165
-	162	149
-	184	132
-	111	121
-	132	150
-	250	92
-	112	130
-	93	103
-	212	154
-	240	105
-	227	114
-	128	126
-	224	137
-	206	153
-	89	81
-	123	138
-	155	135
-	181	151
-	63	34
-	176	155
-	119	124
-	74	48
-	78	59
-	221	137
-	161	149
-	137	134
-	258	119
-	145	127
-	168	142
-	215	142
-	103	111
-	204	140
-	175	153
-	214	131
-	236	115
-	110	123
-	194	140
-	129	136
-	244	107
-	97	96
-	152	137
-	146	158
-	234	110
-	107	96
-	188	146
-	167	138
-	222	133
-	135	140
-	242	112
-	87	79
-	136	155
-	172	150
-	169	145
-	125	135
-	151	149
-	170	151
-	171	132
-	200	133
-	190	144
-	131	138
-	257	88
-	205	127
-	75	61
-	259	103
-	105	109
-	243	114
-	67	26
-	198	154
-	102	91
-	65	32
-	209	137
-	245	98
-	197	164
-	207	147
-	248	122
-	233	123
-	130	144
-	196	143
-	134	119
-	154	156
-	68	34
-	91	75
-	76	67
-	185	121
-	117	134
-	81	73
-	255	97
-	138	144
-	88	90
-	144	140
-	211	131
-	118	124
-	177	179
-	124	142
-	230	122
-	66	20
-	193	131
-	122	116
-	140	139
-	100	104
-	80	66
-	210	144
-	92	86
-	246	120
-	164	143
-	191	148
-	127	147
-	178	142
-	225	131
-	94	75
-	216	130
-	237	115
-	149	146
-	159	153
-	229	123
-	232	127
-	150	148
-	235	107
-	116	124
-	59	29
-	77	68
-	251	106
-	195	146
-	213	114
-	79	58
-	133	133
-	158	155
-	226	137
-	165	145
-	241	128
-	153	146
-	183	140
-	82	68
-	121	122
-	228	105
-	53	11
-	64	24
-	187	141
-	182	152
-	180	169
-	192	145
-	99	91
-	186	152
-	199	148
-	108	114
-	218	130
-	247	98
-	217	130
-	223	137
-	139	133
-	201	142
-	148	143
-	34	8
-	220	128
-	249	98
-	254	103
-	141	163
-	147	176
-	84	62
-	239	103
-	113	123
-	253	115
-	238	136
-	142	125
-	157	141
-	115	97
-	219	130
-	106	106
-	156	122
-	98	93
-	208	131
-	44	3
