pos	5pC>T
1	0.00635587127203704
2	0.0256241787122208
3	0.0110052285376961
4	0.0114937306923496
5	0.0105026623027698
6	0.00890974272458878
7	0.00850180416192971
8	0.00839904810788111
9	0.00934838948537579
10	0.00933149762888175
11	0.00768888888888889
12	0.00758113140627771
13	0.00815952326380931
14	0.00754420068499491
15	0.00880128352051341
16	0.00893979606090236
17	0.00965466023022651
18	0.00762680142242186
19	0.00846787326106174
20	0.00782751347550973
21	0.00841554069848988
22	0.00786001684289324
23	0.00812628432654586
24	0.007156147130385
25	0.0066040850983537
