pos	5pC>T
1	0.0268199233716475
2	0.0262965668371074
3	0.0166964818127609
4	0.0197368421052632
5	0.0107238605898123
6	0.0200142959256612
7	0.0165860400829302
8	0.0126227208976157
9	0.0144451739986868
10	0.0179186767746382
11	0.0119572057898049
12	0.012970168612192
13	0.0147255689424364
14	0.0170268500327439
15	0.0174966352624495
16	0.0136986301369863
17	0.016839378238342
18	0.0152217074784911
19	0.0101694915254237
20	0.0184696569920844
21	0.0100942126514132
22	0.0140750670241287
23	0.011541072640869
24	0.0127260549229739
25	0.0124052377670572
