pos	3pG>A
1	0.0268317853457172
2	0.0252707581227437
3	0.0153751537515375
4	0.0198675496688742
5	0.00795228628230616
6	0.019690576652602
7	0.0147948890383322
8	0.0162052667116813
9	0.014502307185234
10	0.0204359673024523
11	0.014575411913815
12	0.0120320855614973
13	0.0135135135135135
14	0.018842530282638
15	0.0180806675938804
16	0.0141129032258065
17	0.0180296200901481
18	0.0180843938379102
19	0.0141796083727211
20	0.0190088255261371
21	0.0128465179175118
22	0.0153524075366364
23	0.0150170648464164
24	0.0107744107744108
25	0.00979706088173548
