#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3233	3094	95.70	53	1.64	18	0.56	3	0.09	65	2.01
Ecoli	3233	3233	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3233	3233	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3233	3233	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3233	3222	99.66	0	0.00	0	0.00	0	0.00	11	0.34
Bacteria_24k	3233	3003	92.89	41	1.27	89	2.75	12	0.37	88	2.72
Protists_1k	3233	3067	94.87	15	0.46	8	0.25	33	1.02	110	3.40
Viruses	3233	3202	99.04	0	0.00	0	0.00	4	0.12	27	0.84
Fungi_RefSeq_release	3233	3163	97.84	5	0.15	0	0.00	10	0.31	55	1.70
Coral	3233	3200	98.98	1	0.03	0	0.00	3	0.09	29	0.90
Bird	3233	3196	98.85	0	0.00	0	0.00	7	0.22	30	0.93
Plant	3233	3202	99.04	0	0.00	0	0.00	2	0.06	29	0.90

%Hit_no_genomes: 88.40
