#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	57126	55561	97.26	68	0.12	17	0.03	128	0.22	1352	2.37
Ecoli	57126	57125	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	57126	57126	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	57126	57115	99.98	0	0.00	0	0.00	1	0.00	10	0.02
Vectors	57126	56723	99.30	0	0.00	0	0.00	8	0.01	395	0.69
Bacteria_24k	57126	56095	98.20	19	0.03	63	0.11	76	0.13	873	1.53
Protists_1k	57126	54726	95.81	174	0.30	435	0.76	47	0.08	1744	3.05
Viruses	57126	56187	98.36	4	0.01	0	0.00	82	0.14	853	1.49
Fungi_RefSeq_release	57126	55530	97.21	38	0.07	14	0.02	154	0.27	1390	2.43
Coral	57126	56220	98.41	6	0.01	1	0.00	90	0.16	809	1.42
Bird	57126	55961	97.96	26	0.05	5	0.01	189	0.33	945	1.65
Plant	57126	56119	98.24	5	0.01	0	0.00	93	0.16	909	1.59

%Hit_no_genomes: 95.22
