#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3192387	3079142	96.45	3395	0.11	799	0.03	8438	0.26	100613	3.15
Ecoli	3192387	3192386	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	3192387	3192387	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3192387	3192372	100.00	1	0.00	0	0.00	1	0.00	13	0.00
Vectors	3192387	3156715	98.88	4	0.00	1	0.00	801	0.03	34866	1.09
Bacteria_24k	3192387	3118314	97.68	508	0.02	783	0.02	5420	0.17	67362	2.11
Protists_1k	3192387	3044421	95.37	9359	0.29	17268	0.54	3847	0.12	117492	3.68
Viruses	3192387	3120322	97.74	146	0.00	58	0.00	5298	0.17	66563	2.09
Fungi_RefSeq_release	3192387	3080687	96.50	2338	0.07	753	0.02	9454	0.30	99155	3.11
Coral	3192387	3120881	97.77	334	0.01	90	0.00	6772	0.21	64310	2.01
Bird	3192387	3103021	97.20	2077	0.07	341	0.01	12107	0.38	74841	2.34
Plant	3192387	3113900	97.55	391	0.01	78	0.00	6845	0.21	71173	2.23

%Hit_no_genomes: 94.82
