#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3639	3523	96.82	44	1.21	14	0.38	3	0.08	55	1.51
Ecoli	3639	3639	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3639	3639	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3639	3639	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3639	3632	99.81	0	0.00	0	0.00	0	0.00	7	0.19
Bacteria_24k	3639	3245	89.17	72	1.98	187	5.14	7	0.19	128	3.52
Protists_1k	3639	3445	94.67	18	0.49	9	0.25	49	1.35	118	3.24
Viruses	3639	3607	99.12	1	0.03	1	0.03	4	0.11	26	0.71
Fungi_RefSeq_release	3639	3580	98.38	3	0.08	0	0.00	9	0.25	47	1.29
Coral	3639	3604	99.04	0	0.00	0	0.00	3	0.08	32	0.88
Bird	3639	3605	99.07	2	0.05	0	0.00	4	0.11	28	0.77
Plant	3639	3613	99.29	0	0.00	0	0.00	4	0.11	22	0.60

%Hit_no_genomes: 85.71
