#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2054	1997	97.22	18	0.88	1	0.05	4	0.19	34	1.66
Ecoli	2054	2053	99.95	0	0.00	0	0.00	0	0.00	1	0.05
PhiX	2054	2054	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2054	2054	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	2054	2047	99.66	0	0.00	0	0.00	0	0.00	7	0.34
Bacteria_24k	2054	1972	96.00	18	0.88	25	1.22	3	0.15	36	1.75
Protists_1k	2054	1968	95.81	12	0.58	10	0.49	10	0.49	54	2.63
Viruses	2054	2032	98.93	0	0.00	0	0.00	4	0.19	18	0.88
Fungi_RefSeq_release	2054	2014	98.05	2	0.10	1	0.05	4	0.19	33	1.61
Coral	2054	2029	98.78	1	0.05	0	0.00	5	0.24	19	0.93
Bird	2054	2027	98.69	0	0.00	0	0.00	4	0.19	23	1.12
Plant	2054	2034	99.02	1	0.05	0	0.00	2	0.10	17	0.83

%Hit_no_genomes: 92.45
