#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	9474758	9064619	95.67	9891	0.10	2460	0.03	27104	0.29	370684	3.91
Ecoli	9474758	9474749	100.00	0	0.00	0	0.00	2	0.00	7	0.00
PhiX	9474758	9474758	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	9474758	9474603	100.00	0	0.00	0	0.00	1	0.00	154	0.00
Vectors	9474758	9353771	98.72	33	0.00	5	0.00	2656	0.03	118293	1.25
Bacteria_24k	9474758	9205295	97.16	1904	0.02	3173	0.03	19597	0.21	244789	2.58
Protists_1k	9474758	8948703	94.44	29218	0.31	56375	0.60	12631	0.13	427831	4.52
Viruses	9474758	9205766	97.16	597	0.01	203	0.00	21278	0.22	246914	2.61
Fungi_RefSeq_release	9474758	9082604	95.86	7301	0.08	2350	0.02	31946	0.34	350557	3.70
Coral	9474758	9230397	97.42	1154	0.01	328	0.00	22266	0.24	220613	2.33
Bird	9474758	9160381	96.69	6480	0.07	1064	0.01	54355	0.57	252478	2.66
Plant	9474758	9200783	97.12	1246	0.01	254	0.00	23153	0.24	249322	2.63

%Hit_no_genomes: 93.87
