#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	18067433	17470003	96.69	52043	0.29	13897	0.08	45363	0.25	486127	2.69
Ecoli	18067433	18067056	100.00	0	0.00	0	0.00	94	0.00	283	0.00
PhiX	18067433	18067433	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	18067433	18067367	100.00	0	0.00	0	0.00	14	0.00	52	0.00
Vectors	18067433	17899619	99.07	56	0.00	39	0.00	4980	0.03	162739	0.90
Bacteria_24k	18067433	17535714	97.05	42992	0.24	96705	0.54	31072	0.17	360950	2.00
Protists_1k	18067433	17290165	95.70	56669	0.31	82283	0.46	48968	0.27	589348	3.26
Viruses	18067433	17733647	98.16	660	0.00	280	0.00	25652	0.14	307194	1.70
Fungi_RefSeq_release	18067433	17525277	96.99	19250	0.11	3671	0.02	53842	0.30	465393	2.58
Coral	18067433	17713921	98.05	2244	0.01	548	0.00	37020	0.20	313700	1.74
Bird	18067433	17631318	97.59	10050	0.06	1705	0.01	58708	0.32	365652	2.02
Plant	18067433	17692716	97.93	2219	0.01	415	0.00	33898	0.19	338185	1.87

%Hit_no_genomes: 94.17
