#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3609700	3478833	96.37	3493	0.10	784	0.02	8308	0.23	118282	3.28
Ecoli	3609700	3609697	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	3609700	3609700	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3609700	3609698	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	3609700	3562361	98.69	13	0.00	3	0.00	541	0.01	46782	1.30
Bacteria_24k	3609700	3519286	97.49	730	0.02	1348	0.04	5637	0.16	82699	2.29
Protists_1k	3609700	3439160	95.28	9188	0.25	19640	0.54	3627	0.10	138085	3.83
Viruses	3609700	3521958	97.57	143	0.00	66	0.00	5719	0.16	81814	2.27
Fungi_RefSeq_release	3609700	3480739	96.44	2313	0.06	901	0.02	9742	0.27	116005	3.21
Coral	3609700	3526536	97.70	322	0.01	164	0.00	6490	0.18	76188	2.11
Bird	3609700	3506529	97.14	2441	0.07	401	0.01	13342	0.37	86987	2.41
Plant	3609700	3517767	97.46	366	0.01	82	0.00	6630	0.18	84855	2.35

%Hit_no_genomes: 94.77
