# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	285	107
+	83	10
+	192	151
+	121	70
+	209	129
+	239	109
+	249	110
+	154	136
+	242	133
+	136	71
+	270	105
+	227	127
+	178	114
+	202	136
+	146	108
+	171	119
+	157	103
+	198	126
+	158	131
+	200	105
+	139	117
+	156	115
+	241	131
+	140	106
+	252	110
+	197	105
+	185	142
+	107	63
+	95	28
+	256	102
+	169	127
+	199	146
+	155	124
+	188	122
+	254	97
+	206	139
+	189	100
+	159	130
+	187	152
+	148	80
+	234	123
+	143	86
+	280	109
+	122	78
+	111	57
+	161	113
+	77	4
+	113	72
+	150	113
+	163	122
+	210	135
+	144	109
+	177	136
+	213	139
+	127	90
+	284	92
+	170	117
+	117	65
+	90	17
+	165	145
+	221	127
+	271	94
+	247	124
+	125	90
+	214	121
+	218	124
+	164	128
+	262	112
+	225	112
+	287	108
+	255	131
+	132	98
+	288	97
+	147	96
+	130	102
+	193	107
+	253	91
+	233	129
+	207	125
+	112	58
+	162	124
+	274	112
+	167	137
+	115	82
+	176	126
+	222	117
+	282	106
+	196	143
+	134	95
+	286	87
+	142	97
+	166	126
+	124	74
+	281	98
+	135	94
+	259	103
+	174	101
+	183	155
+	204	151
+	168	147
+	267	108
+	205	123
+	257	118
+	141	106
+	226	128
+	244	113
+	224	120
+	220	116
+	236	129
+	229	123
+	186	137
+	219	126
+	265	112
+	240	118
+	215	122
+	217	120
+	172	124
+	272	99
+	243	131
+	258	128
+	106	65
+	103	41
+	98	38
+	237	149
+	261	96
+	153	109
+	175	127
+	277	104
+	268	98
+	289	89
+	250	119
+	138	95
+	152	105
+	149	117
+	201	128
+	223	114
+	235	120
+	203	131
+	128	79
+	173	127
+	245	118
+	208	136
+	64	4
+	181	137
+	126	86
+	238	107
+	246	108
+	151	106
+	133	96
+	108	69
+	179	125
+	123	87
+	129	87
+	184	128
+	105	46
+	190	127
+	264	102
+	160	115
+	266	96
+	212	127
+	194	145
+	231	103
+	191	136
+	228	118
+	269	99
+	92	32
+	79	6
+	211	114
+	273	84
+	88	24
+	120	77
+	260	109
+	275	107
+	251	128
+	276	109
+	131	99
+	71	11
+	78	11
+	72	6
+	114	62
+	182	127
+	94	35
+	180	126
+	87	23
+	279	91
+	116	80
+	118	68
+	96	22
+	99	47
+	278	121
+	283	100
+	248	129
+	232	115
+	216	115
+	101	44
+	109	63
+	91	20
+	104	51
+	230	123
+	69	5
+	195	121
+	85	13
+	100	47
+	60	1
+	137	88
+	57	4
+	263	104
+	145	92
+	97	35
+	93	29
+	74	8
+	75	9
+	102	49
+	110	58
+	80	8
+	86	14
+	119	76
+	68	3
+	89	17
+	81	11
+	70	1
+	65	6
+	62	4
+	76	5
+	67	3
+	46	1
+	61	5
+	41	3
+	84	10
+	82	11
+	34	2
+	58	3
+	73	5
+	51	1
+	45	3
+	54	3
+	290	3
+	50	2
+	66	5
+	47	3
+	43	2
+	49	3
+	48	1
+	52	4
+	55	2
+	33	2
+	63	2
+	53	1
-	125	105
-	246	102
-	139	109
-	157	115
-	123	82
-	124	77
-	175	131
-	150	124
-	145	113
-	217	106
-	262	91
-	243	115
-	208	120
-	199	149
-	162	133
-	270	107
-	159	111
-	221	124
-	130	75
-	167	135
-	104	48
-	285	107
-	174	143
-	147	134
-	289	91
-	144	102
-	114	66
-	284	96
-	207	125
-	122	81
-	281	109
-	253	122
-	222	119
-	275	96
-	194	114
-	237	112
-	248	113
-	134	102
-	288	100
-	133	99
-	141	108
-	173	138
-	238	129
-	267	102
-	216	106
-	135	98
-	205	115
-	121	75
-	257	101
-	214	120
-	117	83
-	192	133
-	186	117
-	203	130
-	98	38
-	209	126
-	111	54
-	154	115
-	231	132
-	108	52
-	195	113
-	247	102
-	180	130
-	279	104
-	210	117
-	188	122
-	276	94
-	206	114
-	149	110
-	171	117
-	153	138
-	185	121
-	228	120
-	240	112
-	215	133
-	170	132
-	201	115
-	189	128
-	116	74
-	143	109
-	197	102
-	250	126
-	181	137
-	160	126
-	127	88
-	249	114
-	196	129
-	131	92
-	187	129
-	92	18
-	202	130
-	193	133
-	254	119
-	263	98
-	251	94
-	286	126
-	230	95
-	234	145
-	168	121
-	283	106
-	182	125
-	271	96
-	176	109
-	118	55
-	166	109
-	140	97
-	107	39
-	258	116
-	198	146
-	212	126
-	113	71
-	245	112
-	265	109
-	136	95
-	151	111
-	274	105
-	242	109
-	120	83
-	277	95
-	165	129
-	204	120
-	169	126
-	102	52
-	229	113
-	218	112
-	226	141
-	268	116
-	142	106
-	241	122
-	103	52
-	115	89
-	85	12
-	156	111
-	138	102
-	213	137
-	163	115
-	273	97
-	172	115
-	225	101
-	110	58
-	71	7
-	236	129
-	129	94
-	239	129
-	227	114
-	164	124
-	105	45
-	126	64
-	101	30
-	235	121
-	177	132
-	128	109
-	282	109
-	94	28
-	264	94
-	178	129
-	269	105
-	244	114
-	80	8
-	119	70
-	56	3
-	219	132
-	223	105
-	158	104
-	272	106
-	146	109
-	287	93
-	155	122
-	261	105
-	266	95
-	179	144
-	256	109
-	109	54
-	220	105
-	152	125
-	255	132
-	87	18
-	224	124
-	148	117
-	260	106
-	259	99
-	252	123
-	93	38
-	106	47
-	232	120
-	161	118
-	184	143
-	211	132
-	280	100
-	190	120
-	132	100
-	137	112
-	191	136
-	100	37
-	233	122
-	99	33
-	54	6
-	112	45
-	95	38
-	77	4
-	90	25
-	200	127
-	86	13
-	278	103
-	84	15
-	97	37
-	183	128
-	70	6
-	83	9
-	78	8
-	96	29
-	79	6
-	91	21
-	82	18
-	68	5
-	76	5
-	66	3
-	58	5
-	67	7
-	88	20
-	89	12
-	57	5
-	55	1
-	62	3
-	69	2
-	74	6
-	64	5
-	65	3
-	42	1
-	59	2
-	61	7
-	32	2
-	75	6
-	60	2
-	81	11
-	38	1
-	73	2
-	72	4
-	52	1
-	34	1
-	43	1
-	51	2
-	50	2
-	46	2
-	36	1
-	53	1
