#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	42660384	39304687	92.13	70557	0.17	25579	0.06	277263	0.65	2982298	6.99
Ecoli	42660384	42660359	100.00	0	0.00	0	0.00	0	0.00	25	0.00
PhiX	42660384	42660384	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	42660384	42660348	100.00	0	0.00	0	0.00	2	0.00	34	0.00
Vectors	42660384	42276293	99.10	84	0.00	17	0.00	11117	0.03	372873	0.87
Bacteria_24k	42660384	41069216	96.27	4368	0.01	2432	0.01	158653	0.37	1425715	3.34
Protists_1k	42660384	38538649	90.34	220846	0.52	445014	1.04	98495	0.23	3357380	7.87
Viruses	42660384	40902025	95.88	2865	0.01	825	0.00	157251	0.37	1597418	3.74
Fungi_RefSeq_release	42660384	39560279	92.73	40789	0.10	8962	0.02	294085	0.69	2756269	6.46
Coral	42660384	40775262	95.59	7606	0.02	1558	0.00	257448	0.60	1618510	3.79
Bird	42660384	40277995	94.42	31475	0.07	4838	0.01	329348	0.77	2016728	4.73
Plant	42660384	40301066	94.46	11196	0.03	2669	0.01	233319	0.55	2112134	4.95

%Hit_no_genomes: 89.55
