#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	82301533	75757453	92.05	137493	0.17	50134	0.06	537608	0.65	5818845	7.07
Ecoli	82301533	82301506	100.00	0	0.00	0	0.00	2	0.00	25	0.00
PhiX	82301533	82301533	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	82301533	82301440	100.00	0	0.00	0	0.00	4	0.00	89	0.00
Vectors	82301533	81518138	99.05	164	0.00	12	0.00	22716	0.03	760503	0.92
Bacteria_24k	82301533	79205850	96.24	9076	0.01	5297	0.01	314293	0.38	2767017	3.36
Protists_1k	82301533	74288882	90.26	426302	0.52	856415	1.04	194365	0.24	6535569	7.94
Viruses	82301533	78856750	95.81	5706	0.01	1679	0.00	305583	0.37	3131815	3.81
Fungi_RefSeq_release	82301533	76252641	92.64	79292	0.10	17506	0.02	572073	0.70	5380021	6.54
Coral	82301533	78619455	95.53	14910	0.02	3495	0.00	509759	0.62	3153914	3.83
Bird	82301533	77642317	94.35	61322	0.07	9745	0.01	634016	0.77	3954133	4.80
Plant	82301533	77672050	94.37	22502	0.03	5225	0.01	454606	0.55	4147150	5.04

%Hit_no_genomes: 89.46
