# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	240	96
+	174	100
+	277	104
+	189	119
+	185	115
+	183	136
+	283	103
+	270	95
+	127	74
+	288	96
+	200	109
+	36	2
+	155	119
+	133	101
+	256	103
+	84	12
+	279	107
+	262	82
+	280	101
+	128	90
+	232	95
+	103	41
+	194	110
+	268	85
+	118	70
+	267	93
+	99	39
+	203	119
+	236	113
+	112	50
+	192	118
+	162	123
+	249	98
+	285	95
+	238	114
+	152	116
+	180	109
+	282	78
+	208	124
+	100	35
+	251	103
+	158	95
+	209	117
+	145	104
+	281	95
+	136	92
+	278	93
+	179	127
+	123	95
+	140	96
+	122	75
+	289	87
+	191	113
+	199	109
+	202	104
+	149	110
+	186	121
+	213	118
+	210	122
+	286	92
+	134	102
+	221	109
+	234	112
+	259	106
+	227	108
+	212	123
+	135	97
+	271	88
+	237	93
+	243	102
+	142	114
+	247	112
+	248	114
+	225	89
+	190	140
+	245	109
+	220	119
+	154	102
+	147	109
+	92	25
+	182	126
+	272	92
+	263	96
+	226	99
+	119	59
+	188	104
+	171	106
+	196	104
+	116	78
+	229	97
+	143	110
+	132	81
+	230	105
+	156	101
+	235	112
+	217	120
+	252	95
+	115	62
+	187	121
+	173	112
+	148	97
+	131	87
+	126	83
+	137	90
+	141	108
+	266	69
+	193	99
+	242	108
+	120	68
+	258	85
+	273	100
+	276	93
+	146	102
+	223	114
+	244	120
+	265	107
+	219	104
+	224	122
+	153	99
+	110	59
+	204	123
+	95	27
+	151	114
+	167	110
+	172	122
+	150	115
+	250	107
+	254	108
+	121	73
+	138	97
+	165	123
+	107	50
+	108	67
+	260	99
+	216	98
+	201	105
+	130	93
+	159	124
+	176	134
+	261	96
+	284	89
+	104	42
+	198	97
+	161	108
+	255	109
+	144	104
+	169	126
+	181	122
+	166	113
+	253	98
+	164	120
+	231	116
+	114	59
+	257	112
+	157	95
+	197	114
+	109	46
+	175	106
+	184	116
+	106	48
+	215	101
+	228	114
+	275	119
+	125	76
+	241	114
+	195	120
+	246	98
