pos	5pC>T
1	0.00241325001270132
2	0.00690134551412542
3	0.0041738180683414
4	0.00430957881642083
5	0.00444424081370842
6	0.00347826086956522
7	0.00546576827027282
8	0.00415084341605582
9	0.00341837585459396
10	0.00527704485488127
11	0.00398189286612457
12	0.00393062646891969
13	0.00435960382629307
14	0.00413135142041825
15	0.00409731113956466
16	0.00323129994323392
17	0.00436083796494228
18	0.00411915188830595
19	0.00418518358717694
20	0.00468668633917723
21	0.00466678297278437
22	0.00411522633744856
23	0.00424321959755031
24	0.00396860393332745
25	0.00362303025012004
