Module	Section	Sample Name	Source
FastQC	all_sections	Abu-CPnd_036-Ex1-5B-lcwgs-1-T.clmp.fp2_repr.R2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-CPnd_036-Ex1-5B-lcwgs-1-T.clmp.fp2_repr.R2_fastqc.zip
FastQC	all_sections	Abu-APnd_041-Ex1-9E-lcwgs-1-T.clmp.fp2_repr.R2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-APnd_041-Ex1-9E-lcwgs-1-T.clmp.fp2_repr.R2_fastqc.zip
FastQC	all_sections	Abu-CPnd_061-Ex1-4E-lcwgs-1-T.clmp.fp2_repr.R1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-CPnd_061-Ex1-4E-lcwgs-1-T.clmp.fp2_repr.R1_fastqc.zip
FastQC	all_sections	Abu-APnd_052-Ex1-10H-lcwgs-1-T.clmp.fp2_repr.R2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-APnd_052-Ex1-10H-lcwgs-1-T.clmp.fp2_repr.R2_fastqc.zip
FastQC	all_sections	Abu-CPnd_047-Ex1-4A-lcwgs-1-T.clmp.fp2_repr.R1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-CPnd_047-Ex1-4A-lcwgs-1-T.clmp.fp2_repr.R1_fastqc.zip
FastQC	all_sections	Abu-CPnd_048-Ex1-6G-lcwgs-1-T.clmp.fp2_repr.R1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-CPnd_048-Ex1-6G-lcwgs-1-T.clmp.fp2_repr.R1_fastqc.zip
FastQC	all_sections	Abu-CPnd_071-Ex1-6A-lcwgs-1-T.clmp.fp2_repr.R1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-CPnd_071-Ex1-6A-lcwgs-1-T.clmp.fp2_repr.R1_fastqc.zip
FastQC	all_sections	Abu-APnd_047-Ex1-10C-lcwgs-1-T.clmp.fp2_repr.R2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-APnd_047-Ex1-10C-lcwgs-1-T.clmp.fp2_repr.R2_fastqc.zip
FastQC	all_sections	Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.fp2_repr.R1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.fp2_repr.R1_fastqc.zip
FastQC	all_sections	Abu-CPnd_038-Ex1-7B-lcwgs-1-T.clmp.fp2_repr.R2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/ambassis_buruensis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn_rprd/Abu-CPnd_038-Ex1-7B-lcwgs-1-T.clmp.fp2_repr.R2_fastqc.zip
