#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	11670048	10753468	92.15	18981	0.16	7116	0.06	76921	0.66	813562	6.97
Ecoli	11670048	11670045	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	11670048	11670048	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	11670048	11670047	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	11670048	11550710	98.98	19	0.00	0	0.00	3252	0.03	116067	0.99
Bacteria_24k	11670048	11232760	96.26	1565	0.01	958	0.01	42589	0.36	392176	3.36
Protists_1k	11670048	10546027	90.37	60377	0.52	120555	1.03	27323	0.23	915766	7.85
Viruses	11670048	11188693	95.87	684	0.01	234	0.00	39823	0.34	440614	3.78
Fungi_RefSeq_release	11670048	10821502	92.72	11150	0.10	2324	0.02	79292	0.68	755780	6.48
Coral	11670048	11145784	95.51	2041	0.02	465	0.00	71607	0.61	450151	3.86
Bird	11670048	11010797	94.35	8467	0.07	1313	0.01	84722	0.73	564749	4.84
Plant	11670048	11015599	94.38	3053	0.03	754	0.01	63648	0.55	586994	5.03

%Hit_no_genomes: 89.58
