#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2068990	1895372	91.61	3550	0.17	1254	0.06	13505	0.65	155309	7.51
Ecoli	2068990	2068987	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	2068990	2068990	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2068990	2068990	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	2068990	2045482	98.86	2	0.00	1	0.00	602	0.03	22903	1.11
Bacteria_24k	2068990	1986075	96.00	281	0.01	153	0.01	8113	0.39	74368	3.59
Protists_1k	2068990	1856603	89.73	10784	0.52	22477	1.09	4965	0.24	174161	8.42
Viruses	2068990	1975095	95.46	176	0.01	45	0.00	8871	0.43	84803	4.10
Fungi_RefSeq_release	2068990	1909167	92.27	2024	0.10	436	0.02	15070	0.73	142293	6.88
Coral	2068990	1970599	95.24	375	0.02	433	0.02	13058	0.63	84525	4.09
Bird	2068990	1945722	94.04	1637	0.08	225	0.01	16992	0.82	104414	5.05
Plant	2068990	1946869	94.09	552	0.03	138	0.01	11597	0.56	109834	5.31

%Hit_no_genomes: 88.90
