#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15739955	14585234	92.66	25688	0.16	9410	0.06	96960	0.62	1022663	6.50
Ecoli	15739955	15739939	100.00	0	0.00	0	0.00	0	0.00	16	0.00
PhiX	15739955	15739955	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15739955	15739942	100.00	0	0.00	0	0.00	3	0.00	10	0.00
Vectors	15739955	15610406	99.17	30	0.00	4	0.00	3965	0.03	125550	0.80
Bacteria_24k	15739955	15194796	96.54	1784	0.01	1156	0.01	55715	0.35	486504	3.09
Protists_1k	15739955	14315287	90.96	79271	0.50	156421	0.99	35152	0.22	1153824	7.33
Viruses	15739955	15135956	96.17	1104	0.01	338	0.00	55621	0.35	546936	3.47
Fungi_RefSeq_release	15739955	14674337	93.23	14932	0.09	3301	0.02	103592	0.66	943793	6.00
Coral	15739955	15096802	95.91	2782	0.02	573	0.00	89223	0.57	550575	3.50
Bird	15739955	14925425	94.83	11668	0.07	1752	0.01	114803	0.73	686307	4.36
Plant	15739955	14933310	94.87	4059	0.03	978	0.01	80883	0.51	720725	4.58

%Hit_no_genomes: 90.17
