#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3355391	3104352	92.52	5494	0.16	1979	0.06	21077	0.63	222489	6.63
Ecoli	3355391	3355391	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3355391	3355391	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3355391	3355390	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	3355391	3323316	99.04	4	0.00	1	0.00	893	0.03	31177	0.93
Bacteria_24k	3355391	3236126	96.45	456	0.01	324	0.01	11820	0.35	106665	3.18
Protists_1k	3355391	3046655	90.79	17026	0.51	33131	0.99	7707	0.23	250872	7.48
Viruses	3355391	3223867	96.08	233	0.01	53	0.00	11630	0.35	119608	3.56
Fungi_RefSeq_release	3355391	3123582	93.09	3221	0.10	719	0.02	22431	0.67	205438	6.12
Coral	3355391	3213292	95.76	554	0.02	101	0.00	19755	0.59	121689	3.63
Bird	3355391	3175438	94.64	2400	0.07	394	0.01	24689	0.74	152470	4.54
Plant	3355391	3179501	94.76	803	0.02	219	0.01	17418	0.52	157450	4.69

%Hit_no_genomes: 90.02
