#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	9265045	8519224	91.95	15531	0.17	5598	0.06	60111	0.65	664581	7.17
Ecoli	9265045	9265041	100.00	0	0.00	0	0.00	1	0.00	3	0.00
PhiX	9265045	9265045	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	9265045	9265031	100.00	0	0.00	0	0.00	0	0.00	14	0.00
Vectors	9265045	9169774	98.97	22	0.00	3	0.00	2701	0.03	92545	1.00
Bacteria_24k	9265045	8908322	96.15	1569	0.02	1151	0.01	35616	0.38	318387	3.44
Protists_1k	9265045	8353611	90.16	48390	0.52	96006	1.04	22435	0.24	744603	8.04
Viruses	9265045	8868202	95.72	679	0.01	212	0.00	35492	0.38	360460	3.89
Fungi_RefSeq_release	9265045	8578121	92.58	8915	0.10	1871	0.02	64393	0.70	611745	6.60
Coral	9265045	8841738	95.43	1626	0.02	910	0.01	57121	0.62	363650	3.92
Bird	9265045	8732193	94.25	7038	0.08	1073	0.01	73306	0.79	451435	4.87
Plant	9265045	8737891	94.30	2506	0.03	592	0.01	51023	0.55	473033	5.11

%Hit_no_genomes: 89.34
