#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1207779	1108364	91.78	2109	0.17	755	0.06	7781	0.64	88770	7.35
Ecoli	1207779	1207778	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	1207779	1207779	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1207779	1207779	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1207779	1194785	98.92	2	0.00	1	0.00	339	0.03	12652	1.05
Bacteria_24k	1207779	1160491	96.09	153	0.01	101	0.01	4597	0.38	42437	3.51
Protists_1k	1207779	1086562	89.97	6340	0.52	12735	1.05	2890	0.24	99252	8.22
Viruses	1207779	1154304	95.57	112	0.01	20	0.00	4703	0.39	48640	4.03
Fungi_RefSeq_release	1207779	1116026	92.40	1208	0.10	241	0.02	8413	0.70	81891	6.78
Coral	1207779	1151582	95.35	199	0.02	110	0.01	7547	0.62	48341	4.00
Bird	1207779	1137184	94.16	878	0.07	143	0.01	9572	0.79	60002	4.97
Plant	1207779	1137329	94.16	324	0.03	78	0.01	6657	0.55	63391	5.25

%Hit_no_genomes: 89.15
