#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	19415374	17944273	92.42	32389	0.17	11639	0.06	121293	0.62	1305780	6.73
Ecoli	19415374	19415361	100.00	0	0.00	0	0.00	2	0.00	11	0.00
PhiX	19415374	19415374	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	19415374	19415360	100.00	0	0.00	0	0.00	0	0.00	14	0.00
Vectors	19415374	19230689	99.05	34	0.00	5	0.00	5274	0.03	179372	0.92
Bacteria_24k	19415374	18712701	96.39	2803	0.01	2284	0.01	69974	0.36	627612	3.23
Protists_1k	19415374	17613719	90.72	97925	0.50	191850	0.99	45627	0.24	1466253	7.55
Viruses	19415374	18635331	95.98	1329	0.01	379	0.00	71119	0.37	707216	3.64
Fungi_RefSeq_release	19415374	18056009	93.00	18518	0.10	4314	0.02	128347	0.66	1208186	6.22
Coral	19415374	18574188	95.66	3584	0.02	1968	0.01	113966	0.59	721668	3.72
Bird	19415374	18361414	94.58	14164	0.07	2360	0.01	140162	0.72	897274	4.62
Plant	19415374	18372084	94.62	5137	0.03	1212	0.01	101342	0.52	935599	4.82

%Hit_no_genomes: 89.91
