#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	25361825	23370453	92.15	42443	0.17	15287	0.06	165036	0.65	1768606	6.97
Ecoli	25361825	25361807	100.00	0	0.00	0	0.00	0	0.00	18	0.00
PhiX	25361825	25361825	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	25361825	25361802	100.00	1	0.00	0	0.00	1	0.00	21	0.00
Vectors	25361825	25112849	99.02	42	0.00	7	0.00	6901	0.03	242026	0.95
Bacteria_24k	25361825	24411134	96.25	3000	0.01	2529	0.01	92702	0.37	852460	3.36
Protists_1k	25361825	22920995	90.39	130168	0.51	261720	1.03	59598	0.23	1989344	7.84
Viruses	25361825	24308672	95.84	1577	0.01	444	0.00	93412	0.37	957720	3.78
Fungi_RefSeq_release	25361825	23517169	92.74	24002	0.09	5250	0.02	173599	0.68	1641805	6.47
Coral	25361825	24221003	95.51	4506	0.02	2797	0.01	153397	0.60	980122	3.86
Bird	25361825	23938513	94.39	18177	0.07	3275	0.01	185511	0.73	1216349	4.80
Plant	25361825	23943549	94.40	6638	0.03	1620	0.01	138323	0.55	1271695	5.01

%Hit_no_genomes: 89.58
