#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	79424976	73278987	92.26	130977	0.16	46728	0.06	499512	0.63	5468772	6.89
Ecoli	79424976	79424874	100.00	0	0.00	0	0.00	9	0.00	93	0.00
PhiX	79424976	79424976	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	79424976	79424971	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	79424976	78665833	99.04	132	0.00	14	0.00	20531	0.03	738466	0.93
Bacteria_24k	79424976	76487772	96.30	9550	0.01	7191	0.01	284374	0.36	2636089	3.32
Protists_1k	79424976	71907957	90.54	397251	0.50	803167	1.01	177095	0.22	6139506	7.73
Viruses	79424976	76150760	95.88	5606	0.01	1490	0.00	286917	0.36	2980203	3.75
Fungi_RefSeq_release	79424976	73747963	92.85	74236	0.09	16324	0.02	530678	0.67	5055775	6.37
Coral	79424976	75966291	95.63	13337	0.02	4560	0.01	465021	0.59	2975767	3.75
Bird	79424976	75067195	94.51	57432	0.07	9260	0.01	585884	0.74	3705205	4.67
Plant	79424976	75063555	94.50	20636	0.03	4993	0.01	421345	0.53	3914447	4.93

%Hit_no_genomes: 89.76
