#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	843247	778626	92.33	1379	0.16	549	0.07	5300	0.63	57393	6.81
Ecoli	843247	843247	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	843247	843247	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	843247	843247	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	843247	835004	99.02	4	0.00	0	0.00	257	0.03	7982	0.95
Bacteria_24k	843247	812156	96.31	127	0.02	107	0.01	3061	0.36	27796	3.30
Protists_1k	843247	764229	90.63	4342	0.51	8285	0.98	2003	0.24	64388	7.64
Viruses	843247	808877	95.92	57	0.01	14	0.00	3015	0.36	31284	3.71
Fungi_RefSeq_release	843247	783690	92.94	789	0.09	171	0.02	5613	0.67	52984	6.28
Coral	843247	806732	95.67	149	0.02	30	0.00	4951	0.59	31385	3.72
Bird	843247	797117	94.54	628	0.07	100	0.01	6257	0.74	39145	4.64
Plant	843247	797743	94.60	205	0.02	55	0.01	4356	0.52	40888	4.85

%Hit_no_genomes: 89.83
