#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	11400953	10527468	92.34	18835	0.17	6835	0.06	71109	0.62	776706	6.81
Ecoli	11400953	11400950	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	11400953	11400953	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	11400953	11400945	100.00	0	0.00	0	0.00	1	0.00	7	0.00
Vectors	11400953	11292972	99.05	18	0.00	2	0.00	2994	0.03	104967	0.92
Bacteria_24k	11400953	10981634	96.33	1478	0.01	930	0.01	42551	0.37	374360	3.28
Protists_1k	11400953	10331464	90.62	57623	0.51	113099	0.99	26587	0.23	872180	7.65
Viruses	11400953	10932420	95.89	857	0.01	244	0.00	43512	0.38	423920	3.72
Fungi_RefSeq_release	11400953	10596614	92.94	10850	0.10	2468	0.02	76137	0.67	714884	6.27
Coral	11400953	10907019	95.66	2017	0.02	1210	0.01	67084	0.59	423623	3.72
Bird	11400953	10780922	94.56	8569	0.08	1332	0.01	87099	0.76	523031	4.59
Plant	11400953	10787291	94.61	2956	0.03	717	0.01	59115	0.52	550874	4.83

%Hit_no_genomes: 89.82
