#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6860006	6289434	91.68	11544	0.17	4226	0.06	47148	0.69	507654	7.40
Ecoli	6860006	6860002	100.00	0	0.00	0	0.00	0	0.00	4	0.00
PhiX	6860006	6860006	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6860006	6859986	100.00	0	0.00	0	0.00	0	0.00	20	0.00
Vectors	6860006	6786596	98.93	16	0.00	5	0.00	2126	0.03	71263	1.04
Bacteria_24k	6860006	6587394	96.03	992	0.01	611	0.01	27622	0.40	243387	3.55
Protists_1k	6860006	6163594	89.85	36923	0.54	71939	1.05	17163	0.25	570387	8.31
Viruses	6860006	6559526	95.61	462	0.01	130	0.00	25826	0.38	274062	4.00
Fungi_RefSeq_release	6860006	6329501	92.27	6880	0.10	1533	0.02	49529	0.72	472563	6.89
Coral	6860006	6532424	95.23	1319	0.02	319	0.00	45283	0.66	280661	4.09
Bird	6860006	6448224	94.00	5016	0.07	846	0.01	53576	0.78	352344	5.14
Plant	6860006	6452158	94.05	1849	0.03	469	0.01	39886	0.58	365644	5.33

%Hit_no_genomes: 89.02
