#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1674566	1547174	92.40	2842	0.17	1018	0.06	10462	0.62	113070	6.75
Ecoli	1674566	1674565	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	1674566	1674566	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1674566	1674566	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1674566	1658571	99.04	3	0.00	1	0.00	482	0.03	15509	0.93
Bacteria_24k	1674566	1613524	96.35	256	0.02	192	0.01	6132	0.37	54462	3.25
Protists_1k	1674566	1518776	90.69	8507	0.51	16591	0.99	3946	0.24	126746	7.57
Viruses	1674566	1607096	95.97	107	0.01	30	0.00	5878	0.35	61455	3.67
Fungi_RefSeq_release	1674566	1557360	93.00	1527	0.09	329	0.02	11105	0.66	104245	6.23
Coral	1674566	1602716	95.71	299	0.02	75	0.00	9819	0.59	61657	3.68
Bird	1674566	1583753	94.57	1270	0.08	179	0.01	12525	0.75	76839	4.59
Plant	1674566	1585108	94.65	426	0.03	98	0.01	8612	0.51	80322	4.80

%Hit_no_genomes: 89.90
