#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16288492	15005008	92.12	27007	0.17	9684	0.06	104628	0.64	1142165	7.01
Ecoli	16288492	16288481	100.00	0	0.00	0	0.00	0	0.00	11	0.00
PhiX	16288492	16288492	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16288492	16288491	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	16288492	16127620	99.01	31	0.00	4	0.00	4321	0.03	156516	0.96
Bacteria_24k	16288492	15669569	96.20	2660	0.02	1977	0.01	59361	0.36	554925	3.41
Protists_1k	16288492	14715835	90.35	83674	0.51	166378	1.02	38464	0.24	1284141	7.88
Viruses	16288492	15602045	95.78	1181	0.01	278	0.00	61616	0.38	623372	3.83
Fungi_RefSeq_release	16288492	15102046	92.73	15455	0.09	3426	0.02	111566	0.68	1055999	6.48
Coral	16288492	15557649	95.51	2889	0.02	1331	0.01	98197	0.60	628426	3.86
Bird	16288492	15370955	94.37	11884	0.07	1726	0.01	124417	0.76	779510	4.79
Plant	16288492	15380978	94.42	4252	0.03	1047	0.01	87619	0.54	814596	5.00

%Hit_no_genomes: 89.55
