#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	14851912	13621572	91.71	24726	0.17	8989	0.06	99325	0.67	1097300	7.39
Ecoli	14851912	14851899	100.00	0	0.00	0	0.00	1	0.00	12	0.00
PhiX	14851912	14851912	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	14851912	14851902	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	14851912	14705186	99.01	31	0.00	3	0.00	4250	0.03	142442	0.96
Bacteria_24k	14851912	14263006	96.03	1575	0.01	1038	0.01	58202	0.39	528091	3.56
Protists_1k	14851912	13348040	89.87	78486	0.53	157770	1.06	35198	0.24	1232418	8.30
Viruses	14851912	14196180	95.58	1169	0.01	338	0.00	58735	0.40	595490	4.01
Fungi_RefSeq_release	14851912	13716419	92.35	14344	0.10	3113	0.02	106618	0.72	1011418	6.81
Coral	14851912	14160671	95.35	2649	0.02	1286	0.01	94170	0.63	593136	3.99
Bird	14851912	13981362	94.14	11327	0.08	1754	0.01	121568	0.82	735901	4.95
Plant	14851912	13984319	94.15	3884	0.03	926	0.01	84358	0.57	778425	5.24

%Hit_no_genomes: 89.08
