#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16763934	15402657	91.89	28639	0.17	10194	0.06	113153	0.67	1209291	7.21
Ecoli	16763934	16763928	100.00	0	0.00	0	0.00	0	0.00	6	0.00
PhiX	16763934	16763934	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16763934	16763906	100.00	0	0.00	0	0.00	1	0.00	27	0.00
Vectors	16763934	16601697	99.03	35	0.00	7	0.00	4797	0.03	157398	0.94
Bacteria_24k	16763934	16122171	96.17	1760	0.01	1168	0.01	65569	0.39	573266	3.42
Protists_1k	16763934	15092285	90.03	89320	0.53	179833	1.07	40373	0.24	1362123	8.13
Viruses	16763934	16051865	95.75	1187	0.01	359	0.00	62495	0.37	648028	3.87
Fungi_RefSeq_release	16763934	15502581	92.48	16422	0.10	3509	0.02	119812	0.71	1121610	6.69
Coral	16763934	15998199	95.43	3088	0.02	657	0.00	106994	0.64	654996	3.91
Bird	16763934	15794374	94.22	12466	0.07	1889	0.01	131971	0.79	823234	4.91
Plant	16763934	15800990	94.25	4755	0.03	1123	0.01	96108	0.57	860958	5.14

%Hit_no_genomes: 89.22
