#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12278712	11268466	91.77	20489	0.17	7459	0.06	80700	0.66	901598	7.34
Ecoli	12278712	12278700	100.00	0	0.00	0	0.00	0	0.00	12	0.00
PhiX	12278712	12278712	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12278712	12278712	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	12278712	12141214	98.88	29	0.00	5	0.00	3429	0.03	134035	1.09
Bacteria_24k	12278712	11790243	96.03	1538	0.01	976	0.01	47046	0.38	438909	3.57
Protists_1k	12278712	11047307	89.97	64043	0.52	128221	1.04	29138	0.24	1010003	8.23
Viruses	12278712	11734199	95.56	855	0.01	257	0.00	46539	0.38	496862	4.05
Fungi_RefSeq_release	12278712	11344070	92.39	11974	0.10	2576	0.02	85851	0.70	834241	6.79
Coral	12278712	11699330	95.27	2243	0.02	849	0.01	77141	0.63	499149	4.07
Bird	12278712	11554088	94.11	8964	0.07	1316	0.01	95087	0.77	619257	5.04
Plant	12278712	11555720	94.10	3267	0.03	771	0.01	68724	0.56	650230	5.30

%Hit_no_genomes: 89.17
