#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10978713	10056796	91.60	19260	0.18	6669	0.06	73420	0.67	822568	7.49
Ecoli	10978713	10978700	100.00	0	0.00	0	0.00	0	0.00	13	0.00
PhiX	10978713	10978713	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10978713	10978713	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	10978713	10865202	98.96	20	0.00	3	0.00	2944	0.03	110544	1.01
Bacteria_24k	10978713	10537370	95.97	1297	0.01	639	0.01	42284	0.39	397123	3.62
Protists_1k	10978713	9843195	89.66	59478	0.54	122487	1.12	26838	0.24	926715	8.44
Viruses	10978713	10480076	95.46	899	0.01	253	0.00	49368	0.45	448117	4.08
Fungi_RefSeq_release	10978713	10128369	92.25	10695	0.10	2269	0.02	80236	0.73	757144	6.90
Coral	10978713	10452438	95.21	1953	0.02	3577	0.03	69517	0.63	451228	4.11
Bird	10978713	10331046	94.10	8255	0.08	1285	0.01	88916	0.81	549211	5.00
Plant	10978713	10330879	94.09	3044	0.03	700	0.01	62214	0.57	581876	5.30

%Hit_no_genomes: 88.82
