#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7263248	6683648	92.01	12157	0.17	4302	0.06	47070	0.65	516071	7.11
Ecoli	7263248	7263246	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	7263248	7263248	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7263248	7263248	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	7263248	7190634	99.00	4	0.00	4	0.00	1963	0.03	70643	0.97
Bacteria_24k	7263248	6985522	96.18	872	0.01	577	0.01	26862	0.37	249415	3.43
Protists_1k	7263248	6553088	90.22	37470	0.52	75582	1.04	16969	0.23	580139	7.99
Viruses	7263248	6952414	95.72	507	0.01	145	0.00	28587	0.39	281595	3.88
Fungi_RefSeq_release	7263248	6728472	92.64	6898	0.09	1479	0.02	49505	0.68	476894	6.57
Coral	7263248	6933174	95.45	1305	0.02	1475	0.02	44284	0.61	283010	3.90
Bird	7263248	6851741	94.34	5394	0.07	957	0.01	55186	0.76	349970	4.82
Plant	7263248	6852927	94.35	1909	0.03	469	0.01	39350	0.54	368593	5.07

%Hit_no_genomes: 89.41
