#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4151504	3822146	92.06	7066	0.17	2343	0.06	26602	0.64	293347	7.07
Ecoli	4151504	4151504	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	4151504	4151504	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4151504	4151498	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	4151504	4109923	99.00	8	0.00	1	0.00	1211	0.03	40361	0.97
Bacteria_24k	4151504	3996616	96.26	446	0.01	251	0.01	15250	0.37	138941	3.35
Protists_1k	4151504	3747759	90.28	21225	0.51	42895	1.03	9793	0.24	329832	7.94
Viruses	4151504	3977118	95.80	242	0.01	93	0.00	16689	0.40	157362	3.79
Fungi_RefSeq_release	4151504	3847929	92.69	3920	0.09	820	0.02	28546	0.69	270289	6.51
Coral	4151504	3963182	95.46	763	0.02	1049	0.03	25108	0.60	161402	3.89
Bird	4151504	3917681	94.37	2940	0.07	500	0.01	30473	0.73	199910	4.82
Plant	4151504	3919033	94.39	1071	0.03	278	0.01	22313	0.54	208809	5.03

%Hit_no_genomes: 89.47
