#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2380127	2207767	92.77	3924	0.16	1430	0.06	14338	0.60	152668	6.41
Ecoli	2380127	2380127	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2380127	2380127	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2380127	2380126	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	2380127	2358937	99.11	4	0.00	0	0.00	644	0.03	20542	0.86
Bacteria_24k	2380127	2299347	96.60	305	0.01	142	0.01	8282	0.35	72051	3.03
Protists_1k	2380127	2168280	91.09	11802	0.50	22592	0.95	5594	0.24	171859	7.22
Viruses	2380127	2289935	96.21	167	0.01	51	0.00	8899	0.37	81075	3.41
Fungi_RefSeq_release	2380127	2221674	93.34	2177	0.09	486	0.02	15415	0.65	140375	5.90
Coral	2380127	2282619	95.89	404	0.02	386	0.02	13233	0.56	83485	3.51
Bird	2380127	2257537	94.85	1626	0.07	285	0.01	16828	0.71	103851	4.36
Plant	2380127	2259928	94.94	634	0.03	122	0.01	11724	0.49	107719	4.53

%Hit_no_genomes: 90.32
