#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8026167	7415324	92.39	13199	0.16	4733	0.06	50682	0.63	542229	6.76
Ecoli	8026167	8026158	100.00	0	0.00	0	0.00	0	0.00	9	0.00
PhiX	8026167	8026167	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8026167	8026167	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	8026167	7949814	99.05	20	0.00	0	0.00	2159	0.03	74174	0.92
Bacteria_24k	8026167	7734046	96.36	1022	0.01	681	0.01	28684	0.36	261734	3.26
Protists_1k	8026167	7274907	90.64	41043	0.51	81349	1.01	18216	0.23	610652	7.61
Viruses	8026167	7702582	95.96	531	0.01	152	0.00	28733	0.36	294169	3.67
Fungi_RefSeq_release	8026167	7459810	92.94	7682	0.10	1698	0.02	53951	0.67	503026	6.27
Coral	8026167	7677932	95.66	1408	0.02	560	0.01	47514	0.59	298753	3.72
Bird	8026167	7590144	94.58	5880	0.07	986	0.01	58085	0.72	371072	4.62
Plant	8026167	7593894	94.60	2078	0.03	503	0.01	42200	0.53	387492	4.83

%Hit_no_genomes: 89.85
