#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6319167	5824185	92.16	10515	0.17	3837	0.06	41053	0.65	439577	6.96
Ecoli	6319167	6319165	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	6319167	6319167	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6319167	6319165	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	6319167	6255151	98.98	14	0.00	2	0.00	1643	0.03	62357	0.99
Bacteria_24k	6319167	6083611	96.27	796	0.01	488	0.01	23258	0.37	211014	3.34
Protists_1k	6319167	5713449	90.41	32916	0.52	64510	1.02	14895	0.24	493397	7.81
Viruses	6319167	6058159	95.87	435	0.01	122	0.00	22418	0.35	238033	3.77
Fungi_RefSeq_release	6319167	5861109	92.75	6056	0.10	1388	0.02	42980	0.68	407634	6.45
Coral	6319167	6037191	95.54	1126	0.02	243	0.00	39042	0.62	241565	3.82
Bird	6319167	5962805	94.36	4647	0.07	723	0.01	46685	0.74	304307	4.82
Plant	6319167	5965878	94.41	1737	0.03	408	0.01	34305	0.54	316839	5.01

%Hit_no_genomes: 89.61
