#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15338011	14066944	91.71	25951	0.17	9123	0.06	103866	0.68	1132127	7.38
Ecoli	15338011	15338004	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	15338011	15338011	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15338011	15337965	100.00	0	0.00	0	0.00	0	0.00	46	0.00
Vectors	15338011	15170661	98.91	33	0.00	1	0.00	4568	0.03	162748	1.06
Bacteria_24k	15338011	14721756	95.98	2613	0.02	1877	0.01	59261	0.39	552504	3.60
Protists_1k	15338011	13783462	89.86	81760	0.53	164031	1.07	37676	0.25	1271082	8.29
Viruses	15338011	14660350	95.58	980	0.01	269	0.00	56663	0.37	619749	4.04
Fungi_RefSeq_release	15338011	14154767	92.29	15044	0.10	3224	0.02	109217	0.71	1055759	6.88
Coral	15338011	14602193	95.20	2796	0.02	562	0.00	99103	0.65	633357	4.13
Bird	15338011	14418674	94.00	10854	0.07	1838	0.01	117392	0.77	789253	5.15
Plant	15338011	14424008	94.04	4147	0.03	1031	0.01	87579	0.57	821246	5.35

%Hit_no_genomes: 89.05
