#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15360832	14103157	91.81	25625	0.17	9106	0.06	98938	0.64	1124006	7.32
Ecoli	15360832	15360812	100.00	0	0.00	0	0.00	1	0.00	19	0.00
PhiX	15360832	15360832	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15360832	15360824	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	15360832	15204005	98.98	30	0.00	7	0.00	4362	0.03	152428	0.99
Bacteria_24k	15360832	14754605	96.05	1798	0.01	867	0.01	59616	0.39	543946	3.54
Protists_1k	15360832	13826031	90.00	79161	0.52	161073	1.05	35563	0.23	1259004	8.20
Viruses	15360832	14683114	95.59	1148	0.01	344	0.00	58650	0.38	617576	4.02
Fungi_RefSeq_release	15360832	14196722	92.43	14583	0.09	3086	0.02	106404	0.69	1040037	6.77
Coral	15360832	14649128	95.37	2604	0.02	612	0.00	95584	0.62	612904	3.99
Bird	15360832	14462748	94.16	11459	0.07	1687	0.01	121931	0.79	763007	4.97
Plant	15360832	14465404	94.16	4061	0.03	998	0.01	85436	0.56	804933	5.24

%Hit_no_genomes: 89.22
