#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4850712	4400493	90.72	8404	0.17	3093	0.06	35864	0.74	402858	8.31
Ecoli	4850712	4850711	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	4850712	4850712	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4850712	4850693	100.00	0	0.00	0	0.00	4	0.00	15	0.00
Vectors	4850712	4791975	98.79	10	0.00	1	0.00	1592	0.03	57134	1.18
Bacteria_24k	4850712	4634670	95.54	629	0.01	390	0.01	21618	0.45	193405	3.99
Protists_1k	4850712	4304399	88.74	27361	0.56	55350	1.14	12612	0.26	450990	9.30
Viruses	4850712	4609369	95.03	375	0.01	101	0.00	20413	0.42	220454	4.54
Fungi_RefSeq_release	4850712	4432861	91.39	5005	0.10	1056	0.02	37914	0.78	373876	7.71
Coral	4850712	4594001	94.71	880	0.02	213	0.00	35151	0.72	220467	4.55
Bird	4850712	4526690	93.31	3714	0.08	581	0.01	42959	0.89	276768	5.71
Plant	4850712	4527640	93.34	1380	0.03	324	0.01	31204	0.64	290164	5.98

%Hit_no_genomes: 87.89
