#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6110390	5633208	92.18	10195	0.17	3627	0.06	38914	0.64	424446	6.95
Ecoli	6110390	6110389	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	6110390	6110390	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6110390	6110387	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	6110390	6051877	99.04	11	0.00	1	0.00	1567	0.03	56934	0.93
Bacteria_24k	6110390	5884499	96.30	694	0.01	411	0.01	22926	0.38	201860	3.30
Protists_1k	6110390	5525109	90.42	31192	0.51	62755	1.03	14099	0.23	477235	7.81
Viruses	6110390	5857100	95.86	410	0.01	109	0.00	23337	0.38	229434	3.75
Fungi_RefSeq_release	6110390	5670605	92.80	5731	0.09	1194	0.02	41417	0.68	391443	6.41
Coral	6110390	5841378	95.59	1027	0.02	957	0.02	36350	0.59	230678	3.78
Bird	6110390	5772445	94.46	4594	0.08	723	0.01	45703	0.75	286925	4.70
Plant	6110390	5773999	94.48	1583	0.03	395	0.01	32807	0.54	301606	4.94

%Hit_no_genomes: 89.62
